NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0708        Entries & Exits," 0708 Interchanges"
3870,42167,48748,51615,142530,36922,48722,51615,137259,279789,
4313,19865,2698,6420,28983,20229,2658,6420,29307,58290,
8860,5865,791,3589,10245,4070,4151,3589,11810,22055,
5276,80286,135501,173539,389326,74567,135793,173539,383899,773225,
5537,225475,492860,228013,946348,228288,500752,229286,958326,1904674,29227
5829,15,371,105,491,16,400,105,521,1012,
5540,211356,428031,176158,815545,219472,432885,174885,827242,1642787,177140
9958,16321,7537,15486,39344,16829,7537,15486,39852,79196,
6022,207556,224936,409087,841579,205285,225186,409087,839558,1681137,
2671,91638,66375,25134,183147,90195,66654,25134,181983,365130,
2874,31934,40016,11730,83680,32379,40113,11730,84222,167902,
1346,1208,1096,618,2922,1299,1105,618,3022,5944,
2337,30916,40066,961,71943,29805,39473,961,70239,142182,
2521,38215,85671,17103,140989,39207,85800,17103,142110,283099,
2875,8960,8475,3369,20804,9763,8493,3369,21625,42429,
2753,878151,749583,204063,1831797,868736,742125,204063,1814923,3646720,947023
5285,43449,53106,56632,153187,38952,53173,56632,148757,301944,
9366,31459,17812,34187,83458,32976,19767,34187,86930,170388,
9544,239229,33294,2051,274574,259497,33586,2051,295134,569708,
9543,55867,48357,30984,135208,61034,48423,30984,140441,275649,
9808,15643,12635,9835,38113,17992,12636,9835,40463,78576,
3055,58863,86251,105431,250545,58705,86399,105431,250535,501080,89892
7419,15636,14970,21543,52149,23967,15606,21543,61116,113265,
7509,20528,39145,16010,75683,23276,39120,16010,78406,154089,
5468,43335,68127,107560,219022,46111,69147,107560,222818,441840,
7453,72647,41479,102882,217008,71928,41662,102882,216472,433480,
5379,186554,303435,879991,1369980,169669,315041,879991,1364701,2734681,505170
5430,42615,51373,231395,325382,35907,52010,231395,319312,644694,
5603,619973,646490,3641058,4907521,625778,653493,3641058,4920329,9827850,
4314,8839,5499,15974,30312,8590,5589,15974,30153,60465,
4185,5912,10822,6941,23675,5718,11097,6941,23756,47431,
3994,5566,10591,1747,17904,11179,10583,1747,23509,41413,
5176,22614,25560,30544,78718,32331,25608,30544,88483,167201,
9822,62103,51598,57536,171237,78787,51598,57536,187921,359158,
1419,40316,80867,562228,683411,38409,80423,562228,681061,1364472,
5424,69697,66240,211646,347583,55087,66281,211646,333014,680597,
5596,82824,70364,428613,581802,76253,70375,428613,575242,1157044,
3531,2,160,0,162,4,168,0,172,334,
6242,4749,1106,529,6384,5272,1120,529,6921,13305,
1546,93798,151422,283258,528478,88645,152762,283258,524665,1053143,
3118,8177,10586,13097,31860,9226,11835,13097,34158,66018,
3874,70070,63902,76060,210032,62928,63981,76060,202969,413001,61562
2404,8323,6772,939,16034,7910,6773,939,15622,31656,
7454,65585,89077,695663,850325,70800,89061,695663,855524,1705849,
5177,131756,212445,565676,909877,128726,220874,565676,915276,1825153,
2296,35753,43783,4374,83910,34141,43095,4374,81610,165520,
5023,82582,193267,236434,512283,76087,188807,236434,501328,1013611,142575
2734,13774,12903,5737,32414,14860,13085,5737,33682,66096,
8834,4540,4149,0,8689,4265,4139,0,8404,17093,
6361,338,87,5,430,413,83,5,501,931,
1999,9955,2697,865,13517,10604,2908,865,14377,27894,
5083,15327,10519,63639,89485,12838,10540,63639,87017,176502,
8519,4425,3017,561,8003,4768,2991,561,8320,16323,
8031,107,5,0,112,94,5,0,99,211,
6884,114874,165536,182587,462997,116105,168407,182587,467099,930096,
5569,317741,434471,1391501,2143713,274813,434379,1391501,2100693,4244406,290929
3149,1558276,3227228,2486000,7271505,1565568,3228578,2483836,7277982,14549487,2496398
3160,56405,63337,91327,211068,67325,71214,93491,232030,443098,4429
6967,34067,21790,101224,157082,27200,21791,101224,150215,307297,
5912,4620,2371,2835,9826,5190,2387,2835,10412,20238,623
7950,60347,107974,25288,193609,68901,107791,25288,201980,395589,
7974,26904,34535,15360,76799,28993,34531,15360,78884,155683,
2979,11089,24165,13868,49122,10361,25105,13868,49334,98456,
2857,8,14,0,22,10,15,0,25,47,
1208,147437,185891,18644,351972,132158,186029,18644,336831,688803,
5478,288750,652973,833409,1775132,316964,639584,833409,1789957,3565089,1021114
3247,16110,4966,10029,31105,15480,4780,10029,30289,61394,
3530,20961,96229,22838,140028,19706,95281,22838,137825,277853,
7316,6315,8214,3454,17983,7286,8166,3454,18906,36889,492
5431,18526,19252,117642,155420,15099,19421,117642,152162,307582,
5480,81624,126366,403280,611270,90157,126517,403280,619954,1231224,
9867,15487,15752,4890,36129,18594,15749,4890,39233,75362,
6511,71746,72569,33990,178306,71368,74148,33990,179506,357812,50004
3906,4197,5083,3414,12694,5744,5101,3414,14259,26953,
3876,30337,35331,16084,81752,32414,35652,16084,84150,165902,
2544,2198,2775,1261,6234,2583,2778,1261,6622,12856,
2461,61055,173671,33227,267953,65622,173903,33227,272752,540705,
4027,28706,44188,23831,96725,18461,44165,23831,86457,183182,
2106,5514,1667,5,7186,5208,1647,5,6860,14046,
2131,32555,31899,96,64550,37250,31827,96,69173,133723,
5570,740124,883072,1959608,3582804,736984,877138,1959608,3573731,7156535,1138688
687,12464,21714,66123,100301,14392,21927,66123,102442,202743,
5432,18290,23129,150838,192258,16601,23385,150838,190824,383082,
1538,1356,3588,9321,14265,1535,4225,9321,15081,29346,
7510,5665,6836,3279,15780,6210,6820,3279,16309,32089,
9920,1643,8092,1214,10949,1529,8100,1214,10843,21792,
2580,18552,4037,2824,25412,20519,4056,2824,27398,52810,
5226,15717,33382,75189,124288,17422,34346,75189,126957,251245,
2261,21124,31836,1373,54333,20103,31600,1373,53076,107409,
2924,80403,231177,32876,344456,76796,235446,32876,345118,689574,32937
3532,6,533,0,539,14,570,0,584,1123,
5203,89994,217158,116500,423652,101571,211737,116500,429808,853460,65488
6885,57196,81327,77864,216387,63850,82187,77864,223901,440288,
2189,85892,113086,652,199630,85306,113119,652,199077,398707,
8671,633,144,0,777,560,135,0,695,1472,
9921,1144,3783,541,5468,968,3783,541,5292,10760,
6353,2345,390,230,2965,2431,390,230,3051,6016,
2444,123,29,0,152,181,44,0,225,377,
6886,532681,875845,2778793,4187320,530859,875700,2778793,4185352,8372672,317065
2833,27184,57007,23143,107334,19539,59877,23143,102559,209893,6981
5943,56520,80557,60680,197756,57195,82786,60680,200660,398416,
1962,5800,3774,4402,13976,5554,3734,4402,13690,27666,
2722,9793,1896,1776,13465,9846,1916,1776,13538,27003,8
2873,11011,20902,7369,39282,10226,18671,7369,36266,75548,
9190,31354,22125,61543,115022,34922,25541,61543,122006,237028,
6676,78176,81595,25086,184857,87086,82093,25086,194265,379122,881
7297,3590,2172,864,6626,3910,2108,864,6882,13508,
5658,10957,13121,18015,42093,12033,13339,18015,43387,85480,
4606,70188,85109,6086,161383,72351,85189,6086,163626,325009,
8835,1602,463,0,2065,1784,452,0,2236,4301,
6829,11851,10898,26330,49079,13981,10961,26330,51272,100351,
6090,117740,177666,277884,573290,113987,182744,277884,574615,1147905,8189
4477,10295,14497,1928,26720,11030,14691,1928,27649,54369,
2315,3079,5533,566,9178,3289,5494,566,9349,18527,
1087,123516,280340,171174,575030,133763,280515,171174,585451,1160481,52904
1135,16500,26376,504,43380,15179,27015,504,42698,86078,0
1084,1788,2801,1220,5809,1757,3068,1220,6045,11854,4969
2291,67558,140817,11140,219515,78133,133277,11140,222550,442065,8224
2294,26539,23571,8457,58567,29297,23616,8457,61370,119937,0
6327,25611,1595,16033,43239,28460,1696,16033,46189,89428,
8174,1074,271,0,1345,1083,268,0,1351,2696,
9787,118353,87982,97858,304193,123949,87983,97858,309790,613983,
5542,126294,53844,34580,214718,139634,53929,34580,228143,442861,
5541,71006,19895,12699,103600,57514,19901,12699,90114,193714,204976
5543,54883,7265,31491,93639,46520,7264,31491,85275,178914,
2977,2378,4928,1497,8803,1641,5498,1497,8636,17439,
5024,36433,83012,43211,162656,38366,83425,43211,165002,327658,
6820,37220,35221,92525,164966,43439,35384,92525,171348,336314,
2798,19131,17450,22065,58646,30737,13272,22065,66074,124720,
2794,98504,232148,48460,379112,102477,202206,48460,353143,732255,143127
5380,11528,8523,36949,57000,14543,8110,36949,59602,116602,
7318,1816,784,458,3058,2326,633,458,3417,6475,
5663,214780,418532,205730,839042,194307,442334,205730,842371,1681413,177137
8561,101621,88910,28838,219369,110264,91642,28838,230744,450113,
3587,2783,9573,3070,15426,2626,10940,3070,16636,32062,
7951,42242,62438,16298,120978,37845,62275,16298,116418,237396,
9547,67505,62999,38014,168518,72683,62987,38014,173684,342202,
8033,1230,540,488,2258,1252,542,488,2282,4540,
2673,873,136,741,1750,926,137,741,1804,3554,
8358,34104,19003,8568,61675,33726,19418,8568,61712,123387,
1261,30587,19806,16814,67207,31930,20071,16814,68815,136022,
5433,63144,94738,422634,580516,51532,95785,422634,569951,1150467,
2249,58226,43644,400,102270,61628,43646,400,105674,207944,104291
5646,16865,24416,19889,61170,15387,28251,19889,63527,124697,
5025,15510,26182,39256,80948,17612,25600,39256,82468,163416,
5525,100884,9611,17355,127850,109964,9615,17355,136934,264784,
3584,13,448,0,461,12,473,0,485,946,
1149,55271,90943,11304,157518,56830,88906,11304,157040,314558,
5026,28253,44278,102547,175078,28602,41722,102547,172871,347949,
6172,44297,77614,101623,223534,44461,80080,101623,226164,449698,
2388,16440,13805,4932,35177,15373,13803,4932,34108,69285,
9549,4004,6643,650,11297,4783,6635,650,12068,23365,
4270,5611,8700,2620,16931,5626,8699,2620,16945,33876,
4108,1861,975,0,2836,2331,1010,0,3341,6177,
3056,7607,6985,15000,29592,7924,6998,15000,29922,59514,
6806,46419,50117,127601,224137,48820,50446,127601,226867,451004,
6328,17091,1929,3066,22086,17864,1938,3066,22868,44954,
7224,17177,34144,2782,54103,18690,34450,2782,55922,110025,
8185,110884,247260,32993,391137,107455,241239,32993,381687,772824,2029
8672,85,23,0,108,80,24,0,104,212,
9996,67123,49668,48018,164809,65681,49669,48018,163368,328177,
6456,51283,115223,18186,184692,53061,114734,18186,185981,370673,4384
3254,9235,1230,6688,17153,8175,1206,6688,16069,33222,
5333,52752,126162,207012,385926,49585,126987,207012,383584,769510,
2250,86051,96678,268,182997,82387,96689,268,179344,362341,
7814,16902,28228,11496,56626,19335,28155,11496,58986,115612,
8178,12192,16384,11910,40486,12392,16326,11910,40628,81114,14968
2003,9983,1888,1406,13277,10193,1864,1406,13463,26740,
8007,4463,6517,2508,13488,4778,6529,2508,13815,27303,
3061,16341,19003,32472,67816,15486,19051,32472,67009,134825,
8201,59239,85940,90811,235990,57449,88449,90811,236709,472699,36888
5434,68901,115217,431808,615926,76252,116000,431808,624061,1239987,8027
2004,20042,596,157537,178175,16303,571,157537,174411,352586,
5179,3629,17047,13173,33849,4448,17888,13173,35509,69358,
1105,139384,402910,10097,552391,148533,402233,10097,560863,1113254,
2107,47542,12052,519,60113,42081,11980,519,54580,114693,
6893,105377,159184,621155,885716,98748,159156,621155,879058,1764774,
6931,100947,266791,823250,1190988,127463,268570,823238,1219271,2410259,4799
5124,257313,570279,1163604,1991196,263058,586931,1163604,2013593,4004789,326133
3205,11337,880,14503,26720,11918,893,14503,27314,54034,
3679,24022,19957,25345,69324,24309,21214,25345,70868,140192,10861
5638,11660,8724,30456,50840,10020,8904,30456,49380,100220,
5529,138920,24986,19452,183358,140972,24994,19452,185418,368776,
2925,33466,103901,26003,163370,26486,102622,26003,155111,318481,
5929,6934,6431,23035,36400,7692,6595,23035,37322,73722,
9823,16376,14831,14814,46021,22992,14831,14814,52637,98658,
5184,73355,106583,115454,295392,70453,105406,115454,291313,586705,
6691,959846,1670642,308418,2938906,933988,1666738,308418,2909144,5848050,759968
7043,16408,15959,29565,61932,17941,16150,29565,63656,125588,
6888,289456,341490,878326,1509272,294952,341969,878326,1515247,3024519,1821162
1178,22205,10523,38745,71473,30289,10562,38745,79596,151069,
9587,102,203,965,1270,217,223,965,1405,2675,
5186,6362,11462,9317,27141,6544,13388,9317,29249,56390,
8448,14872,9819,1914,26605,14406,9845,1914,26165,52770,
5605,52864,61598,108304,222766,50008,61729,108304,220041,442807,
7044,5773,12659,18178,36610,5793,14471,18178,38442,75052,
5835,20794,63413,8562,92769,16386,67740,8562,92688,185457,
8257,5210,277,5094,10581,5616,289,5094,10999,21580,
7319,38859,49614,1192,89665,36407,49826,1192,87425,177090,
9903,97538,80120,103499,281157,103652,80122,103499,287273,568430,
9552,4748,2276,4476,11500,4757,2275,4476,11508,23008,
4619,17842,13399,8734,39975,17707,13817,8734,40258,80233,
7893,10835,12237,1643,24715,10926,12231,1643,24800,49515,
3150,9103,10594,15154,34851,13659,11882,15154,40695,75546,
8347,230111,210881,37502,478494,217484,212906,37502,467892,946386,211248
7073,40,2,377,419,43,6,377,426,845,
3009,433,228,1227,1888,536,263,1227,2026,3914,
1595,9972,14579,2699,27250,9550,14574,2699,26823,54073,
3206,9995,1576,4659,16230,8446,1558,4659,14663,30893,
6570,4506,2569,1889,8964,4972,2555,1889,9416,18380,
4526,36607,43827,1976,82410,34197,45414,1976,81587,163997,
7455,63464,84861,148008,296333,69821,84909,148008,302738,599071,
5930,9232,5377,7982,22591,10410,5540,7982,23932,46523,
5074,1431,5106,8220,14757,2892,6184,8220,17296,32053,
5277,105781,293530,238905,638216,102766,293803,238905,635474,1273690,
5084,94744,103255,501491,699490,92487,103312,501491,697290,1396780,23764
2546,62021,23819,5854,91694,62837,24021,5854,92712,184406,9967
9739,25637,25632,20665,71934,25462,25667,20665,71794,143728,
4387,261477,370274,102637,734387,252539,371297,102637,726473,1460860,150773
5125,222683,270919,1100512,1594114,192615,269892,1100512,1563018,3157132,
1902,19575,15689,14720,49984,17847,15711,14720,48278,98262,
2000,3352,340,2623,6315,3446,346,2623,6415,12730,
6782,5414,5320,1151,11885,5667,5332,1151,12150,24035,
6972,43218,58862,186933,289012,40666,58940,186933,286538,575550,
1968,11393,5455,3387,20235,12982,5664,3387,22033,42268,
9988,128550,97972,123341,349863,112195,97975,123341,333511,683374,
5187,219213,329035,539982,1088230,200474,337430,539982,1077886,2166116,518688
6265,44100,116658,31494,192252,41689,116143,31494,189326,381578,
4217,2433,4442,1338,8213,2846,4661,1338,8845,17058,
2728,246367,106530,81989,434885,226375,107139,81989,415502,850387,15178
5154,35578,40326,158514,234418,40926,40604,158514,240044,474462,15037
8450,36000,17175,13765,66940,36559,17253,13765,67577,134517,
9236,5588,2065,2841,10494,5366,2196,2841,10403,20897,
6362,59223,51556,49740,160519,54573,51488,49740,155801,316320,27735
8179,1448,548,5,2001,1425,545,5,1975,3976,
3172,536717,1016966,868238,2421921,566231,1022839,868238,2457308,4879229,1142869
4530,7069,10696,511,18276,8224,10706,511,19441,37717,
5494,1928,217,0,2145,2001,217,0,2218,4363,
1114,28810,34423,1086,64319,30767,34435,1086,66288,130607,121821
1150,19462,31851,933,52246,22170,31797,933,54900,107146,13
5382,17017,27465,119998,164480,17276,27510,119998,164785,329265,
2660,10838,35240,4926,51004,9535,37034,4926,51495,102499,
8036,1540,58,741,2339,1019,58,741,1818,4157,
5189,24218,31035,29028,84281,31580,32982,29028,93590,177871,
5185,1972,2739,3858,8569,2754,2876,3858,9488,18057,
5126,7386,10761,31718,49865,7380,12117,31718,51215,101080,
4527,114501,198324,18196,331021,113146,200302,18196,331644,662665,9060
7320,1707,3554,609,5870,1996,3765,609,6370,12240,
1452,24734,24973,150647,200354,20072,25093,150647,195812,396166,
7953,608,38,257,903,506,40,257,803,1706,
5425,47083,40555,166762,254401,51878,40528,166762,259168,513569,
5410,74406,101281,425725,601412,67323,101257,425725,594306,1195718,
8355,59384,73147,19760,152291,58230,74361,19760,152351,304642,
3138,362,1225,5707,7294,1816,1242,5707,8765,16059,
9318,78560,31266,120678,230504,76139,36684,120678,233501,464005,
1451,12837,8738,98705,120280,11487,8808,98705,119000,239280,
1453,4648,5909,18048,28606,4074,6379,18048,28502,57108,
5292,9628,12028,67059,88714,8907,12054,67059,88020,176734,
8142,15500,9077,21439,46016,16462,9076,21439,46977,92993,
3057,15642,14360,18831,48833,20250,14566,18831,53647,102480,
7404,14021,17201,114100,145321,17115,17206,114100,148421,293742,
1949,7275,8323,7464,23062,6990,8439,7464,22893,45955,
6892,35654,31759,232402,299815,36540,32557,232402,301499,601314,
3187,128075,241255,448476,817806,125037,243346,448476,816859,1634665,
5922,248350,243740,216523,708613,224298,254299,216523,695120,1403733,94623
5932,725352,1364204,649965,2739521,690746,1406515,649965,2747226,5486747,634087
5263,24154,33185,46125,103464,25188,33271,46125,104584,208048,
6947,38403,47209,111267,196879,35347,46836,111267,193451,390330,
5339,1292,2260,751,4303,1466,2335,751,4552,8855,
7456,251726,411957,300534,964217,240529,412070,300483,953081,1917298,25463
7457,140868,207296,364099,712263,174558,208266,364115,746939,1459202,
7420,216053,409424,1360660,1986137,207164,411673,1360696,1979532,3965669,735
6890,11676,11997,39762,63435,10235,12680,39762,62677,126112,
2262,250422,582497,15413,848332,233565,584134,15413,833112,1681444,34300
5286,36071,73831,45041,154943,34171,73892,45041,153104,308047,
8527,53183,39759,6759,99701,55776,39923,6759,102458,202159,
6388,27256,45342,13742,86340,27784,45791,13742,87317,173657,
8836,2308,726,0,3034,2589,722,0,3311,6345,
2199,56166,46305,850,103321,53246,46295,850,100391,203712,
1699,3615,219,1584,5418,3821,242,1584,5647,11065,
7379,159,100,5,264,122,102,5,229,493,
4535,16117,21781,452,38350,16209,21999,452,38660,77010,
9997,58605,27563,31050,117218,59237,27570,31050,117857,235075,1723
9175,394,87,5,486,266,87,5,358,844,
2666,5038,3463,507,9008,5047,3424,507,8978,17986,
1548,513209,980994,1647953,3142156,592952,954862,1647953,3195767,6337923,159634
1562,31707,55053,26729,113489,27335,54929,26729,108993,222482,
3252,526,38,862,1426,856,39,862,1757,3183,
2672,32801,25485,5952,64238,32808,25364,5952,64124,128362,
3534,20353,133303,27407,181063,20536,131476,27407,179419,360482,
2002,11626,2020,4460,18106,13072,2904,4460,20436,38542,
3590,86,131,291,508,76,324,291,691,1199,
3592,219,1972,325,2516,220,2132,325,2677,5193,
3536,6,351,0,357,6,420,0,426,783,
5914,40034,29089,34646,103769,38833,29880,34646,103359,207128,25001
3537,3349,25806,4689,33844,3276,26421,4689,34386,68230,115417
3586,2646,6884,4393,13923,2267,8490,4393,15150,29073,
2341,78594,119120,4743,202457,80514,122956,4743,208213,410670,
2340,36378,42600,14355,93333,36111,43995,14355,94461,187794,8
5290,13160,12267,60411,85838,12590,12302,60411,85303,171141,
3538,2847,64206,2209,69262,2725,65259,2209,70193,139455,
5751,5147,11001,1413,17561,4984,12396,1413,18793,36354,
6973,36471,41293,266505,344269,30452,41229,266505,338186,682455,
5059,40304,44669,217481,302454,36038,44678,217481,298197,600651,
3572,6,296,0,302,1,311,0,312,614,
5239,83648,163226,87297,334171,76131,161221,87297,324649,658820,86134
5604,130135,161802,521740,813677,126466,161715,521740,809921,1623598,
6821,31976,30713,92591,155280,34850,30935,92591,158376,313656,
5073,115144,158417,517503,791064,110659,158502,517502,786662,1577726,
2248,89248,95949,1576,186773,94704,95891,1576,192171,378944,
6110,87667,149510,250652,487829,85151,155724,250652,491527,979356,
1268,183060,343817,99189,626065,190028,334773,99189,623989,1250054,153274
5670,363725,454860,494360,1312945,368264,454170,494360,1316794,2629739,289560
6287,4229,535,82,4846,3940,529,82,4551,9397,
2983,85996,171509,129789,387294,70768,178159,129789,378716,766010,68775
6140,32171,77999,28232,138402,36409,79735,28232,144376,282778,
6968,17728,24517,114934,157178,15858,24540,114934,155331,312509,
7458,119025,121010,228396,468431,121286,120954,228396,470636,939067,
2159,21,2,0,23,252,3,0,255,278,
6834,2209683,401077,48837,2659597,2413597,399657,48837,2862091,5521688,10165
6833,45345,51130,93371,189846,50014,50762,93371,194147,383993,13337
5228,57230,129464,279269,465963,53350,135076,279269,467695,933658,
3250,23837,4408,8500,36745,22212,4725,8500,35437,72182,
8221,24781,22046,15047,61874,26685,22028,15047,63760,125634,
3413,5995,16803,17703,40501,5583,19914,17703,43200,83701,
1977,4869,3781,7036,15686,6146,3811,7036,16993,32679,
1043,26222,32632,220,59074,27889,32598,220,60707,119781,
8469,140869,70086,44459,255414,149307,70482,44459,264248,519662,
9842,47650,42754,44138,134542,55862,42758,44138,142758,277300,
6092,553936,817478,729716,2101130,554952,820620,729716,2105288,4206418,203796
9553,20622,18741,7923,47286,22880,18740,7923,49543,96829,
1386,1834,2831,3889,8554,2026,2799,3889,8714,17268,
9554,31646,30988,32198,94832,37773,30976,32198,100947,195779,
9888,292190,547694,180593,1020477,297741,528940,180593,1007274,2027751,120174
2771,312930,741234,172010,1226174,318932,722387,172010,1213329,2439503,496129
7513,9418,11672,8099,29189,11406,11645,8099,31150,60339,
8451,5572,3043,1452,10067,6215,3044,1452,10711,20778,
7975,11320,14656,3819,29795,14385,14816,3819,33020,62815,11
1467,27712,31901,93870,153483,30237,31859,93870,155966,309449,
6934,42111,33161,116558,191830,40491,33257,116558,190306,382136,
1314,220284,545027,82829,848140,225344,545096,82829,853269,1701409,79617
5248,10657,11558,38982,61197,23761,12686,38982,75429,136626,
1454,34703,40210,142409,217322,32735,42295,142409,217439,434761,
5240,9637,21717,47935,79289,9837,23004,47935,80776,160065,
8964,79797,88477,58109,226383,81662,86442,58109,226213,452596,
4770,8892,28025,8395,45312,9560,29468,8395,47423,92735,
5606,90072,129152,421480,640704,85893,129189,421480,636563,1277267,
4646,88631,143445,26677,258753,73677,140477,26677,240831,499584,250167
4643,37100,64571,32177,133848,45763,67025,32177,144965,278813,
7355,97846,128796,123223,349865,105438,127156,123223,355817,705682,11657
9555,8727,16621,4,25352,9644,16539,4,26187,51539,
6969,616771,956257,5079552,6652580,678608,958035,5079560,6716203,13368783,1057978
4558,63637,173051,16708,253396,55132,168066,16708,239906,493302,591
8673,3019,802,0,3821,3000,1764,0,4764,8585,
5607,82682,114522,318161,515365,74949,114217,318161,507327,1022692,26
5383,146099,174216,935799,1256115,133905,175203,935799,1244907,2501022,410372
5384,214917,248794,1184599,1648310,195781,254134,1184599,1634514,3282824,118345
5435,171439,202296,809457,1183192,157685,205540,809457,1172682,2355874,
8543,9747,5780,192,15719,8067,5807,192,14066,29785,
2834,786,2131,717,3634,676,2220,717,3613,7247,
8674,433,57,0,490,465,57,0,522,1012,
5191,105178,152982,186459,444619,103175,158452,186459,448086,892705,250114
4771,28625,115255,32533,176413,27839,118487,32533,178859,355272,1
5029,10344,11880,19106,41330,11365,12404,19106,42875,84205,
2868,341,82,50,473,160,98,50,308,781,
7098,23027,52749,67649,143424,20940,53851,67649,142439,285863,
1483,1559,174,3987,5721,1511,187,3987,5686,11407,
1484,3456,5039,15622,24116,4334,5104,15622,25059,49175,
4157,44,8,0,52,50,9,0,59,111,
9959,16633,18655,8085,43373,20393,18656,8085,47134,90507,
5608,61177,56144,114130,231451,56446,56314,114130,226890,458341,
7640,60799,96808,19066,176673,62333,96075,19066,177474,354147,8747
5155,24840,26161,132146,183148,20858,26173,132146,179178,362326,
5671,114381,115320,117203,346904,117824,115830,117203,350857,697761,
5675,2585,2953,4061,9600,6269,3006,4061,13336,22936,
5571,670790,1193277,2852017,4716083,690852,1187008,2852017,4729877,9445960,1319900
5385,488833,673446,2045162,3207441,484344,674228,2045162,3203734,6411175,696168
1044,125943,182437,6921,315300,129652,182421,6921,318993,634293,
5436,22596,22848,114341,159784,23402,22968,114341,160711,320495,
1861,23361,21635,13964,58960,23104,21657,13964,58725,117685,
5249,862,423,36,1321,959,440,36,1435,2756,
5075,116277,197321,359325,672923,120678,197447,359325,677450,1350373,155191
5156,13490,19442,45032,77964,16762,21193,45032,82987,160951,
4222,275394,561740,79365,916499,277396,551257,79365,908018,1824517,95267
5920,76735,64887,89824,231446,75585,66060,89824,231469,462915,
5884,13137,17161,17387,47685,14370,17843,17387,49600,97285,
5933,14120,10147,19412,43679,15284,10309,19412,45005,88684,
6355,1773,232,89,2094,1970,205,89,2264,4358,
3333,232733,701554,440176,1374463,249232,695020,440176,1384428,2758891,140591
6228,322,18,160,500,321,34,160,515,1015,
2800,9494,18818,6434,34746,9554,20437,6434,36425,71171,
6686,48374,55979,20421,124774,51251,56028,20421,127700,252474,2701
5437,156662,198591,806418,1161672,150221,198720,806418,1155359,2317031,
5085,38688,50887,200313,289888,34508,51500,200313,286321,576209,
5609,78078,57668,222815,358561,77587,57464,222815,357866,716427,
1900,33184,26762,21783,81729,29869,26857,21783,78509,160238,
3195,2708,3438,3543,9689,2365,3697,3543,9605,19294,
5386,23451,29609,69028,122088,23333,29827,69028,122188,244276,
3880,53645,41496,48721,143862,56167,41487,48721,146375,290237,
8676,5027,1040,874,6941,5388,7644,874,13906,20847,
4479,3284,101,949,4334,3430,76,949,4455,8789,
4355,7190,828,283,8301,8845,835,283,9963,18264,
2463,597,31,15,643,584,30,15,629,1272,
1010,37568,57947,595,96110,35091,57874,595,93560,189670,
1322,107380,159377,118059,384816,117247,161910,118059,397216,782032,81663
3151,24309,29704,37172,91185,28389,30547,37172,96108,187293,
5387,18114,33391,62287,113792,20078,33481,62287,115846,229638,
3471,116429,370995,53898,541322,109720,371857,53898,535475,1076797,55943
8727,3673,848,0,4521,4595,809,0,5404,9925,
5572,209006,309623,752057,1270686,199176,309070,752057,1260302,2530988,134181
7521,10,12,0,22,15,15,0,30,52,
3430,26301,139274,42851,208426,24569,142316,42851,209736,418162,
4691,115839,235038,41755,392632,127452,237201,41755,406408,799040,855
5837,14254,23034,11670,48958,12147,25728,11670,49545,98503,
4110,34847,10746,614,46207,36691,10719,614,48024,94231,
5193,14550,25007,40484,80041,20334,26119,40484,86937,166978,
5610,60913,97187,314646,472746,62407,97292,314646,474345,947091,
3152,66045,78340,115498,259883,68474,79599,115498,263571,523454,
2264,19737,29982,582,50301,19183,29981,582,49746,100047,
4523,25062,52342,1099,78503,25195,52373,1099,78667,157170,
4538,1678,1184,156,3018,2205,1472,156,3833,6851,
3153,79108,45318,114510,238936,85965,45149,114510,245624,484560,
6949,21358,21855,68425,111638,20174,22015,68425,110614,222252,
7203,24251,67189,13576,105016,25739,68245,13576,107560,212576,0
8191,24636,38105,17272,80013,25942,38247,17272,81461,161474,
7976,84298,95470,46691,226459,82142,95276,46691,224109,450568,36516
6530,20243,26184,13350,59776,22238,26201,13350,61789,121565,595
6531,15620,25089,8852,49562,16954,25239,8852,51044,100606,
5849,475,460,1661,2596,415,460,1661,2536,5132,
9812,21348,14170,19428,54946,30074,14171,19428,63673,118619,
6210,297,73,0,370,315,77,0,392,762,
5388,161773,256960,884516,1303249,147782,257512,884516,1289810,2593059,
9825,4087,2337,1879,8303,5248,2336,1879,9463,17766,
7460,90815,98650,189892,379357,83666,98761,189892,372319,751676,
6267,343,105,5,453,330,106,5,441,894,
6857,12516,13819,37695,64030,13297,13974,37695,64966,128996,309779
5491,211465,402220,585711,1199396,235572,386879,585711,1208162,2407558,678284
5028,166,132,10,308,89,132,10,231,539,
6203,901,51,0,952,1021,63,0,1084,2036,
8282,7943,13765,2977,24685,9575,13771,2977,26323,51008,
8677,11189,7454,-7,18636,10809,7626,-7,18428,37064,
7356,9951,6569,2978,19498,9365,6546,2978,18889,38387,
7462,128625,116135,175736,420496,121513,115955,175736,413204,833700,3447
1035,27476,40518,3998,71992,25850,40302,3998,70150,142142,
3154,42328,48219,108560,199107,44517,49169,108560,202246,401353,
1159,23661,39552,435,63648,22947,39738,435,63120,126768,
4025,3885,5498,2066,11449,6427,5495,2066,13988,25437,
5798,29452,37403,37895,104750,27149,41334,37895,106378,211128,
3474,19639,124858,7805,152302,19005,124870,7805,151680,303982,
2677,70036,68487,28866,167389,74935,68908,28866,172709,340098,
5573,44424,56544,156321,257289,43194,56498,156321,256013,513302,
