NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1516 Entries & Exits,1516 Interchanges
8142,24559,18787,25883,69229,24559,18787,25883,69229,138458,0
3057,45963,37930,33459,117352,45963,37930,33459,117352,234704,0
7404,112416,197700,379768,689884,112416,197700,379768,689884,1379768,0
1949,13599,9475,14355,37429,13599,9475,14355,37429,74858,0
6892,49021,43850,192715,285586,49021,43850,192715,285586,571172,0
3187,274015,479966,641600,1395581,274015,479966,641600,1395581,2791162,0
5922,288364,335622,285730,909716,288364,335622,285730,909716,1819432,184557.4737
5932,825380,1655155,699311,3179846,825380,1655155,699311,3179846,6359692,1138101.2882
5263,21366,43614,47970,112950,21366,43614,47970,112950,225900,0
6947,101116,185126,130752,416994,101116,185126,130752,416994,833988,0
5339,2633,5842,508,8983,2633,5842,508,8983,17966,0
4787,73833,108288,30459,212580,73833,108288,30459,212580,425160,0
7456,347862.778698225,506775.139357109,691515.1383336,1546153.05638893,347862.778698225,506775.139357109,691515.1383336,1546153.05638893,3092306.11277786,16528.4295
7457,198089.784615385,288582.12016632,393781.954261954,880453.859043659,198089.784615385,288582.12016632,393781.954261954,880453.859043659,1760907.71808732,330.1389
7420,161931.436686391,235905.740476571,321902.907404446,719740.084567408,161931.436686391,235905.740476571,321902.907404446,719740.084567408,1439480.16913482,3189.2771
6890,13816,18538,43617,75971,13816,18538,43617,75971,151942,0
2262,284234,1422538,366760,2073532,284234,1422538,366760,2073532,4147064,33384.5072
5286,42232,92567,46237,181036,42232,92567,46237,181036,362072,0
8527,77723,63130,55030,195883,77723,63130,55030,195883,391766,0
6388,25332,54415,12951,92698,25332,54415,12951,92698,185396,0
8836,2409,1257,0,3666,2409,1257,0,3666,7332,0
2199,95684,82370,56821,234875,95684,82370,56821,234875,469750,0
1699,5305,270,7164,12739,5305,270,7164,12739,25478,0
7379,123,64,145,332,123,64,145,332,664,0
4535,22508,27111,31866,81485,22508,27111,31866,81485,162970,0
9997,58032,73742,77550,209324,58032,73742,77550,209324,418648,1191.8784
9175,283,68,0,351,283,68,0,351,702,0
2666,6231,2719,992,9942,6231,2719,992,9942,19884,0
1562,26350,40249,16002,82601,26350,40249,16002,82601,165202,0
1548,836419,1245922,1643374,3725715,836419,1245922,1643374,3725715,7451430,115167.2827
3252,2462,108,1117,3687,2462,108,1117,3687,7374,0
2672,34196,20993,7384,62573,34196,20993,7384,62573,125146,0
3534,19491,167226,45283,232000,19491,167226,45283,232000,464000,0
2002,16450,6549,3136,26135,16450,6549,3136,26135,52270,0
3590,319,357,814,1490,319,357,814,1490,2980,0
3592,375,3175,1638,5188,375,3175,1638,5188,10376,0
3536,17,825,0,842,17,825,0,842,1684,0
5914,56878,51644,50500,159022,56878,51644,50500,159022,318044,63858.8999
3537,4850,116740,7311,128901,4850,116740,7311,128901,257802,176581.8003
3586,2895,13574,12869,29338,2895,13574,12869,29338,58676,0
2341,104964,323667,141468,570099,104964,323667,141468,570099,1140198,0
2340,49677,94457,48849,192983,49677,94457,48849,192983,385966,6387.7766
5290,32977,29054,51517,113548,32977,29054,51517,113548,227096,0
3538,18270,308956,1649,328875,18270,308956,1649,328875,657750,0
5751,6749,26591,3016,36356,6749,26591,3016,36356,72712,0
6973,105100,180485,222491,508076,105100,180485,222491,508076,1016152,0
5059,86443,97096,287011,470550,86443,97096,287011,470550,941100,0
3572,39,581,171,791,39,581,171,791,1582,0
5239,71915,211769,95904,379588,71915,211769,95904,379588,759176,198098.9952
5604,232138,223034,299942,755114,232138,223034,299942,755114,1510228,0
6821,46831,53849,75045,175725,46831,53849,75045,175725,351450,0
5073,190857,233690,478329,902876,190857,233690,478329,902876,1805752,0
2248,134829,169185,184741,488755,134829,169185,184741,488755,977510,0
6110,124928,226679,318650,670257,124928,226679,318650,670257,1340514,0
1555,3072623,7103774,5685446,15861843,3072623,7103774,5685446,15861843,31723686,4474169.07629998
1268,328593,500695,284542,1113830,328593,500695,284542,1113830,2227660,277621.572899999
5670,428178,469262,491147,1388587,428178,469262,491147,1388587,2777174,402240.8026
6287,4556,528,210,5294,4556,528,210,5294,10588,0
2983,120983,218958,224509,564450,120983,218958,224509,564450,1128900,109716.9794
6140,76564,61399,39977,177940,76564,61399,39977,177940,355880,0
6968,55402,94159,102004,251565,55402,94159,102004,251565,503130,0
7458,169526,117718,246549,533793,169526,117718,246549,533793,1067586,0
2159,40,4,0,44,40,4,0,44,88,0
6834,2134386,831646,40231,3006263,2134386,831646,40231,3006263,6012526,31109.7916
6833,65750,75446,129059,270255,65750,75446,129059,270255,540510,8076.5854
5228,58435,135691,234747,428873,58435,135691,234747,428873,857746,0
3250,52158,25478,12300,89936,52158,25478,12300,89936,179872,0
8221,40867,24486,21117,86470,40867,24486,21117,86470,172940,0
3413,9466,29788,16404,55658,9466,29788,16404,55658,111316,0
1977,6258,7941,8131,22330,6258,7941,8131,22330,44660,0
1043,35086,50373,130497,215956,35086,50373,130497,215956,431912,0
8469,145618,129844,143975,419437,145618,129844,143975,419437,838874,0
9842,41096,62650,46466,150212,41096,62650,46466,150212,300424,0
6092,688477,970718,720791,2379986,688477,970718,720791,2379986,4759972,256947.9316
9553,15095,33029,17773,65897,15095,33029,17773,65897,131794,0
1386,2944,6251,8968,18163,2944,6251,8968,18163,36326,0
9554,36957,70984,52912,160853,36957,70984,52912,160853,321706,0
9888,346219,680339,194264,1220822,346219,680339,194264,1220822,2441644,317402.8771
2771,418555,972135,402326,1793016,418555,972135,402326,1793016,3586032,900031.030799999
7513,10801,8063,7963,26827,10801,8063,7963,26827,53654,0
8451,4726,4211,1877,10814,4726,4211,1877,10814,21628,0
7975,25210,7136,6124,38470,25210,7136,6124,38470,76940,0.1599
1467,32413,36952,88686,158051,32413,36952,88686,158051,316102,0
6934,138893,214325,229498,582716,138893,214325,229498,582716,1165432,0
1314,402783,831052,186284,1420119,402783,831052,186284,1420119,2840238,199352.247
1316,31916,16473,6062,54451,31916,16473,6062,54451,108902,0
5248,21004,13026,56143,90173,21004,13026,56143,90173,180346,0
1454,102007,166351,147810,416168,102007,166351,147810,416168,832336,0
5240,10565,27522,42071,80158,10565,27522,42071,80158,160316,0
8964,87722,116942,63185,267849,87722,116942,63185,267849,535698,0
4770,11220,51672,11501,74393,11220,51672,11501,74393,148786,0
5606,149497,155381,254637,559515,149497,155381,254637,559515,1119030,0
4646,113292,279158,324706,717156,113292,279158,324706,717156,1434312,459278.1065
4643,46171,95235,131444,272850,46171,95235,131444,272850,545700,0
9396,6814,9396,3618,19828,6814,9396,3618,19828,39656,0
7355,107712,174831,195558,478101,107712,174831,195558,478101,956202,46621.9422
9555,9256,17728,0,26984,9256,17728,0,26984,53968,0
6969,4016536,7270054,9270040,20556630,4016536,7270054,9270040,20556630,41113260,3334614.19230001
7222,185569,384873,245881,816323,185569,384873,245881,816323,1632646,12.2168
6794,14357,20912,6345,41614,14357,20912,6345,41614,83228,1968.3067
4558,62350,228352,206333,497035,62350,228352,206333,497035,994070,4.0836
8673,2856,1225,0,4081,2856,1225,0,4081,8162,0
5607,161287,163009,147022,471318,161287,163009,147022,471318,942636,167.0795
5383,305601,361273,796439,1463313,305601,361273,796439,1463313,2926626,574131.9727
5384,374086,653668,1404802,2432556,374086,653668,1404802,2432556,4865112,134411.0257
5435,271351,403414,642430,1317195,271351,403414,642430,1317195,2634390,0
8543,7538,3457,2940,13935,7538,3457,2940,13935,27870,0
2834,1845,3380,7812,13037,1845,3380,7812,13037,26074,0
8674,558,222,0,780,558,222,0,780,1560,0
5191,143866,234839,220096,598801,143866,234839,220096,598801,1197602,457160.2424
4771,24105,186494,41404,252003,24105,186494,41404,252003,504006,0.64
5029,7696,14394,17183,39273,7696,14394,17183,39273,78546,0
2868,730,1278,420,2428,730,1278,420,2428,4856,0
7098,30424,66667,63406,160497,30424,66667,63406,160497,320994,0
1483,4705,1170,9453,15328,4705,1170,9453,15328,30656,0
1484,11596,5831,17837,35264,11596,5831,17837,35264,70528,0
4157,18,48,0,66,18,48,0,66,132,0
9959,18263,43491,14463,76217,18263,43491,14463,76217,152434,0
5608,57302,57346,101726,216374,57302,57346,101726,216374,432748,0
7640,118324,97693,21569,237586,118324,97693,21569,237586,475172,5888.8166
5155,41910,25694,53899,121503,41910,25694,53899,121503,243006,0
5671,129700,124278,94745,348723,129700,124278,94745,348723,697446,0
5675,7435,7322,7893,22650,7435,7322,7893,22650,45300,0
5571,1084539,1599643,2037456,4721638,1084539,1599643,2037456,4721638,9443276,805352.433500001
1083,383779,811038,912510,2107327,383779,811038,912510,2107327,4214654,327005.1814
5385,794490,1152987,1608142,3555619,794490,1152987,1608142,3555619,7111238,648533.612800001
1044,127194,231244,427897,786335,127194,231244,427897,786335,1572670,0
5436,58516,44823,77567,180906,58516,44823,77567,180906,361812,0
1861,37452,28555,24248,90255,37452,28555,24248,90255,180510,0
5249,956,574,428,1958,956,574,428,1958,3916,0
5075,130924,220049,314876,665849,130924,220049,314876,665849,1331698,138722.542
5156,17867,23327,42088,83282,17867,23327,42088,83282,166564,0
4222,388429,492780,198287,1079496,388429,492780,198287,1079496,2158992,84615.3234
5920,118024,106023,123521,347568,118024,106023,123521,347568,695136,0
5884,14208,20450,21122,55780,14208,20450,21122,55780,111560,0
5933,20220,17606,28410,66236,20220,17606,28410,66236,132472,0
6355,3266,382,1869,5517,3266,382,1869,5517,11034,0
3333,324127,960221,505922,1790270,324127,960221,505922,1790270,3580540,242079.831
6228,669,23,1208,1900,669,23,1208,1900,3800,0
2800,18832,25661,21849,66342,18832,25661,21849,66342,132684,0
6686,69462,66946,58957,195365,69462,66946,58957,195365,390730,3457.9049
5437,432603,690595,909672,2032870,432603,690595,909672,2032870,4065740,0
5085,85047,95455,178749,359251,85047,95455,178749,359251,718502,0
5609,221772,136685,378987,737444,221772,136685,378987,737444,1474888,0
1900,59737,12555,33160,105452,59737,12555,33160,105452,210904,0
3195,2524,6209,3306,12039,2524,6209,3306,12039,24078,0
5386,43916,52224,65754,161894,43916,52224,65754,161894,323788,0
3880,96994,8426,66939,172359,96994,8426,66939,172359,344718,0
8676,10181,3359,408,13948,10181,3359,408,13948,27896,0
4479,3159,855,0,4014,3159,855,0,4014,8028,0
4355,10131,3936,425,14492,10131,3936,425,14492,28984,0
2463,473,186,20,679,473,186,20,679,1358,0
1010,51961,101339,135782,289082,51961,101339,135782,289082,578164,0
1322,243497,212763,118083,574343,243497,212763,118083,574343,1148686,350387.879799998
3151,35368,45611,51000,131979,35368,45611,51000,131979,263958,0
5387,35023,44101,62602,141726,35023,44101,62602,141726,283452,0
3471,128430,500902,58441,687773,128430,500902,58441,687773,1375546,74873.0219
8727,7477,2724,912,11113,7477,2724,912,11113,22226,0
5572,333460,373954,465335,1172749,333460,373954,465335,1172749,2345498,148644.7271
7521,38,11,0,49,38,11,0,49,98,0
3430,34588,208994,76474,320056,34588,208994,76474,320056,640112,0
4691,151851,271884,145800,569535,151851,271884,145800,569535,1139070,10822.8878
5837,11147,33349,13193,57689,11147,33349,13193,57689,115378,0
4110,37733,21030,406,59169,37733,21030,406,59169,118338,0
5193,12393,18634,28780,59807,12393,18634,28780,59807,119614,0
5610,145115,130494,169135,444744,145115,130494,169135,444744,889488,0
3152,61585,110347,117273,289205,61585,110347,117273,289205,578410,0
2264,29765,56527,28284,114576,29765,56527,28284,114576,229152,0
4523,38945,87393,93618,219956,38945,87393,93618,219956,439912,0
4538,2149,2649,1608,6406,2149,2649,1608,6406,12812,0
3153,74779,69346,99714,243839,74779,69346,99714,243839,487678,0
6949,54515,78858,42620,175993,54515,78858,42620,175993,351986,0
7203,34363,82977,32803,150143,34363,82977,32803,150143,300286,3.0045
8191,30792,67106,11256,109154,30792,67106,11256,109154,218308,0
7976,133529,110297,60750,304576,133529,110297,60750,304576,609152,38727.1185
6530,37413,32704,25263,95380,37413,32704,25263,95380,190760,2015.9645
6531,16281,16368,10832,43481,16281,16368,10832,43481,86962,5.488
5849,454,779,204,1437,454,779,204,1437,2874,0
9812,32217,53475,41485,127177,32217,53475,41485,127177,254354,0
6210,441,148,82,671,441,148,82,671,1342,0
5388,330146,588794,1009310,1928250,330146,588794,1009310,1928250,3856500,0
9825,3244,4749,1554,9547,3244,4749,1554,9547,19094,0
7460,146776,109374,175968,432118,146776,109374,175968,432118,864236,0
6267,134,9,0,143,134,9,0,143,286,0
6857,12294,20121,36323,68738,12294,20121,36323,68738,137476,260367.0753
5491,304405,562138,720146,1586689,304405,562138,720146,1586689,3173378,868285.856499999
5028,1226,2008,1568,4802,1226,2008,1568,4802,9604,0
6203,694,59,0,753,694,59,0,753,1506,0
8282,12196,14857,11711,38764,12196,14857,11711,38764,77528,0
8677,8876,10283,54,19213,8876,10283,54,19213,38426,0
7356,11698,10844,13423,35965,11698,10844,13423,35965,71930,0
7462,166030,108512,203911,478453,166030,108512,203911,478453,956906,22800.2063
1035,73312,109628,131684,314624,73312,109628,131684,314624,629248,0
3154,43245,76967,146438,266650,43245,76967,146438,266650,533300,0
1159,31077,62637,66408,160122,31077,62637,66408,160122,320244,0
4025,9028,1336,2903,13267,9028,1336,2903,13267,26534,0
5798,24199,62601,33870,120670,24199,62601,33870,120670,241340,0
3474,30981,183596,24548,239125,30981,183596,24548,239125,478250,0
2677,86858,122109,83688,292655,86858,122109,83688,292655,585310,0
5573,82647,80651,161186,324484,82647,80651,161186,324484,648968,0
3897,15288,3275,3366,21929,15288,3275,3366,21929,43858,0
5229,345572,662803,1160280,2168655,345572,662803,1160280,2168655,4337310,678834.973099999
4271,12690,1277,6644,20611,12690,1277,6644,20611,41222,0
4432,985,502,50,1537,985,502,50,1537,3074,0
3882,26244,4584,10190,41018,26244,4584,10190,41018,82036,0
5389,137827,128552,344892,611271,137827,128552,344892,611271,1222542,0
5758,15839,80477,19514,115830,15839,80477,19514,115830,231660,0
3434,19231,199250,25946,244427,19231,199250,25946,244427,488854,1037.5855
3432,23944,64879,64578,153401,23944,64879,64578,153401,306802,0
3558,31259,261953,35473,328685,31259,261953,35473,328685,657370,0
6951,940800,1255916,1266356,3463072,940800,1255916,1266356,3463072,6926144,352638.6125
5921,44470,45404,65829,155703,44470,45404,65829,155703,311406,0
2283,45263,83773,53882,182918,45263,83773,53882,182918,365836,0
2969,11411,7782,11563,30756,11411,7782,11563,30756,61512,0
3887,270524,20285,109465,400274,270524,20285,109465,400274,800548,0
3886,37531,2010,17319,56860,37531,2010,17319,56860,113720,0
3888,10676,1421,5062,17159,10676,1421,5062,17159,34318,0
3889,152656,14606,87862,255124,152656,14606,87862,255124,510248,0
3891,26436,4080,4916,35432,26436,4080,4916,35432,70864,0
7225,6974,6217,2860,16051,6974,6217,2860,16051,32102,0
1393,112397,151284,158240,421921,112397,151284,158240,421921,843842,77.053
4276,12128,2441,9901,24470,12128,2441,9901,24470,48940,0
9562,83630,161338,90687,335655,83630,161338,90687,335655,671310,9916.9482
3348,170462,177204,103817,451483,170462,177204,103817,451483,902966,35193.4099
3540,52418,408285,139802,600505,52418,408285,139802,600505,1201010,216182.6143
8837,639,263,0,902,639,263,0,902,1804,0
5390,289821,365340,576288,1231449,289821,365340,576288,1231449,2462898,494969.279800001
5230,303231,708827,893215,1905273,303231,708827,893215,1905273,3810546,270428.7603
6952,77972,133785,90120,301877,77972,133785,90120,301877,603754,0
1783,14279,15142,2732,32153,14279,15142,2732,32153,64306,0
9500,37762,103903,8636,150301,37762,103903,8636,150301,300602,0
5574,846934,1324514,1095976,3267424,846934,1324514,1095976,3267424,6534848,481038.3075
3155,147329,246829,295603,689761,147329,246829,295603,689761,1379522,650876.604
2439,1342,608,742,2692,1342,608,742,2692,5384,0
3817,46592,3836,39782,90210,46592,3836,39782,90210,180420,0
4357,861,173,0,1034,861,173,0,1034,2068,0
8728,2152,592,0,2744,2152,592,0,2744,5488,0
4518,24309,19842,60540,104691,24309,19842,60540,104691,209382,8444.6493
4433,29326,15039,9358,53723,29326,15039,9358,53723,107446,0
5334,27680,50254,162378,240312,27680,50254,162378,240312,480624,0
9776,106310,156254,150783,413347,106310,156254,150783,413347,826694,0
6211,2934,369,101,3404,2934,369,101,3404,6808,0
8261,2763,153,539,3455,2763,153,539,3455,6910,0
2010,69012,48413,17636,135061,69012,48413,17636,135061,270122,0
5826,693,11222,3747,15662,693,11222,3747,15662,31324,0
4504,396747,631642,574371,1602760,396747,631642,574371,1602760,3205520,0
9373,104095,109174,77526,290795,104095,109174,77526,290795,581590,0
2364,6593,3920,2811,13324,6593,3920,2811,13324,26648,0
7464,917677,1074109,820318,2812104,917677,1074109,820318,2812104,5624208,726574.6997
5613,13866,12879,38633,65378,13866,12879,38633,65378,130756,0
1524,134949,177167,333718,645834,134949,177167,333718,645834,1291668,0
8838,1251,1144,0,2395,1251,1144,0,2395,4790,12
5391,120225,182840,266752,569817,120225,182840,266752,569817,1139634,4.3491
2141,11390,3219,1220,15829,11390,3219,1220,15829,31658,0
5967,6509,13720,1792,22021,6509,13720,1792,22021,44042,30326.3795
2938,41725,75068,45408,162201,41725,75068,45408,162201,324402,0
1342,28394,39762,7635,75791,28394,39762,7635,75791,151582,0
2440,4698,1850,1455,8003,4698,1850,1455,8003,16006,0
5597,1882206,2681715,5902049,10465970,1882206,2681715,5902049,10465970,20931940,0
5426,8553449,15249806,16772454,40575709,8553449,15249806,16772454,40575709,81151418,5621427.62080002
5676,101423,113455,88143,303021,101423,113455,88143,303021,606042,99828.6361
5392,91228,109649,141236,342113,91228,109649,141236,342113,684226,0
5231,28617,75845,97215,201677,28617,75845,97215,201677,403354,0
6268,16347,5296,5276,26919,16347,5296,5276,26919,53838,0
8584,86714.3727952454,120376.217312117,60375.4146855828,267466.004792945,86714.3727952454,120376.217312117,60375.4146855828,267466.004792945,534932.00958589,143265.6253
8591,408416.627204755,566960.782687883,284362.585314417,1259739.99520706,408416.627204755,566960.782687883,284362.585314417,1259739.99520706,2519479.99041412,149791.5642
2612,44946,53805,71220,169971,44946,53805,71220,169971,339942,0
2154,122213,87013,63234,272460,122213,87013,63234,272460,544920,0
2265,102365,87374,64309,254048,102365,87374,64309,254048,508096,0
5394,253725,374254,419034,1047013,253725,374254,419034,1047013,2094026,0
9365,60378,40997,54570,155945,60378,40997,54570,155945,311890,0
5041,18493,36310,38838,93641,18493,36310,38838,93641,187282,0
1216,129567,253057,319614,702238,129567,253057,319614,702238,1404476,10582.0889
2665,10136,16785,24241,51162,10136,16785,24241,51162,102324,0
6823,140052,191469,183805,515326,140052,191469,183805,515326,1030652,0
6953,329436,531037,855564,1716037,329436,531037,855564,1716037,3432074,0
7407,100392,158402,214081,472875,100392,158402,214081,472875,945750,0
2251,36422,55166,44326,135914,36422,55166,44326,135914,271828,0
6858,8395,31634,20704,60733,8395,31634,20704,60733,121466,0
5575,355641,384018,718228,1457887,355641,384018,718228,1457887,2915774,0
5639,30332,13447,13895,57674,30332,13447,13895,57674,115348,0
5395,210432,266782,367730,844944,210432,266782,367730,844944,1689888,0
5372,99984,114830,200140,414954,99984,114830,200140,414954,829908,0
5576,447832,533706,1105912,2087450,447832,533706,1105912,2087450,4174900,0
7408,81381,137537,287621,506539,81381,137537,287621,506539,1013078,5264.8315
1085,298948,544626,388516,1232090,298948,544626,388516,1232090,2464180,0
5264,5042,5512,8828,19382,5042,5512,8828,19382,38764,0
6824,137881,177391,250387,565659,137881,177391,250387,565659,1131318,0
5959,43493,100824,23592,167909,43493,100824,23592,167909,335818,0
3158,11104,10191,26528,47823,11104,10191,26528,47823,95646,0
5505,59844,97734,32337,189915,59844,97734,32337,189915,379830,13810.989
5316,2420,1931,3582,7933,2420,1931,3582,7933,15866,0
2384,179204,318546,57450,555200,179204,318546,57450,555200,1110400,634204.313900001
2390,345846,362384,192664,900894,345846,362384,192664,900894,1801788,354202.9998
4600,77251,115526,90998,283775,77251,115526,90998,283775,567550,0
8530,82380,181610,52127,316117,82380,181610,52127,316117,632234,0
1121,11663,804,10476,22943,11663,804,10476,22943,45886,0
7079,52603,74307,83455,210365,52603,74307,83455,210365,420730,0
5241,6354,8147,9150,23651,6354,8147,9150,23651,47302,0
5598,9728463,15804246,24041485,49574194,9728463,15804246,24041485,49574194,99148388,6097878.52499999
5158,877449,1447714,2635161,4960324,877449,1447714,2635161,4960324,9920648,1096004.6056
2133,202914,329540,235668,768122,202914,329540,235668,768122,1536244,0
1455,144077,514068,62741,720886,144077,514068,62741,720886,1441772,0
1402,1055423,2017614,1021756,4094793,1055423,2017614,1021756,4094793,8189586,567733.065700002
1403,10138,15328,26240,51706,10138,15328,26240,51706,103412,0
7057,14293,38241,21930,74464,14293,38241,21930,74464,148928,0
6095,21917,21588,43843,87348,21917,21588,43843,87348,174696,0
3796,24427,2113,12460,39000,24427,2113,12460,39000,78000,0
8589,78795,83788,95131,257714,78795,83788,95131,257714,515428,0
6859,3751,4657,7644,16052,3751,4657,7644,16052,32104,0
8509,15881,11558,9609,37048,15881,11558,9609,37048,74096,0
6073,35924,28715,41712,106351,35924,28715,41712,106351,212702,0
5128,293383,291027,733349,1317759,293383,291027,733349,1317759,2635518,0
1940,67307,168145,249164,484616,67307,168145,249164,484616,969232,135.3339
4690,121820,83467,110401,315688,121820,83467,110401,315688,631376,0
4434,47349,28354,3120,78823,47349,28354,3120,78823,157646,0
6183,382993,489279,525672,1397944,382993,489279,525672,1397944,2795888,70927.6958999999
6096,76217,98707,124408,299332,76217,98707,124408,299332,598664,0
1347,19055,23223,8061,50339,19055,23223,8061,50339,100678,0
1423,301126,787052,603654,1691832,301126,787052,603654,1691832,3383664,82585.3125
1509,59587,226828,80585,367000,59587,226828,80585,367000,734000,0
9673,29181,42720,11335,83236,29181,42720,11335,83236,166472,0
1466,57066,65825,130378,253269,57066,65825,130378,253269,506538,0
2681,1438,540,0,1978,1438,540,0,1978,3956,0
2266,10919,22885,14522,48326,10919,22885,14522,48326,96652,0
8875,650018,1065242,1097615,2812875,650018,1065242,1097615,2812875,5625750,0
5684,166616,181323,351852,699791,166616,181323,351852,699791,1399582,0
9250,21232,27207,19587,68026,21232,27207,19587,68026,136052,0
5411,547636,1018379,990301,2556316,547636,1018379,990301,2556316,5112632,626295.9582
3174,264718,405886,391976,1062580,264718,405886,391976,1062580,2125160,0
5086,156375,193550,234591,584516,156375,193550,234591,584516,1169032,0
3188,112092,102423,280019,494534,112092,102423,280019,494534,989068,1850.2214
7474,1152658,1573304,1663135,4389097,1152658,1573304,1663135,4389097,8778194,499.2857
1421,456636,711118,1239250,2407004,456636,711118,1239250,2407004,4814008,667864.1785
1525,415005,495137,945069,1855211,415005,495137,945069,1855211,3710422,972482.764599999
7466,65614,27136,90878,183628,65614,27136,90878,183628,367256,0
9564,23943,41409,20246,85598,23943,41409,20246,85598,171196,0
2201,132396,344172,98915,575483,132396,344172,98915,575483,1150966,0
5129,73425,140862,193785,408072,73425,140862,193785,408072,816144,0
5438,235688,354532,520526,1110746,235688,354532,520526,1110746,2221492,30256.2752
3059,44004,30925,20497,95426,44004,30925,20497,95426,190852,3252.9751
7329,6787,5388,1727,13902,6787,5388,1727,13902,27804,0
5242,12050,17713,28004,57767,12050,17713,28004,57767,115534,0
5293,56937,52055,76643,185635,56937,52055,76643,185635,371270,0
5054,126363,115283,230069,471715,126363,115283,230069,471715,943430,0
5278,57259,176657,152725,386641,57259,176657,152725,386641,773282,0
5712,85121,144010,42991,272122,85121,144010,42991,272122,544244,226655.9402
7476,187996,156462,243306,587764,187996,156462,243306,587764,1175528,0
5151,123352,116887,249277,489516,123352,116887,249277,489516,979032,0
5030,5150,11101,17003,33254,5150,11101,17003,33254,66508,0
9231,8405,6676,4241,19322,8405,6676,4241,19322,38644,0
7226,1682,1841,746,4269,1682,1841,746,4269,8538,2618.6157
9998,96555,182650,118095,397300,96555,182650,118095,397300,794600,38329.9994
5195,13929,23833,41139,78901,13929,23833,41139,78901,157802,0
2619,16421,25556,22695,64672,16421,25556,22695,64672,129344,0
3388,12593,12515,7617,32725,12593,12515,7617,32725,65450,0
3391,106973,344006,120597,571576,106973,344006,120597,571576,1143152,12240.4986
7572,6373,3526,838,10737,6373,3526,838,10737,21474,0
5577,424262,313685,517179,1255126,424262,313685,517179,1255126,2510252,659635.8531
5965,66908,284985,19225,371118,66908,284985,19225,371118,742236,7311.9445
2772,15103,29633,19059,63795,15103,29633,19059,63795,127590,0
2736,19783,8885,7223,35891,19783,8885,7223,35891,71782,0
1585,3302,8127,609,12038,3302,8127,609,12038,24076,0
9753,34132,56596,32958,123686,34132,56596,32958,123686,247372,7548.82230000001
5759,8872,18753,6599,34224,8872,18753,6599,34224,68448,0
9665,6011,13055,7713,26779,6011,13055,7713,26779,53558,0
2161,35986,89093,60111,185190,35986,89093,60111,185190,370380,0
8184,37543,7153,23902,68598,37543,7153,23902,68598,137196,0
5527,21229,35560,88851,145640,21229,35560,88851,145640,291280,0
1348,32528,23846,6341,62715,32528,23846,6341,62715,125430,0
3896,5783,660,3727,10170,5783,660,3727,10170,20340,0
6956,124465,266428,345679,736572,124465,266428,345679,736572,1473144,0
6846,837,808,3724,5369,837,808,3724,5369,10738,0
4935,1556390,2752016,2690088,6998494,1556390,2752016,2690088,6998494,13996988,0
9777,48567,56456,47116,152139,48567,56456,47116,152139,304278,0
2048,70314,42056,16175,128545,70314,42056,16175,128545,257090,0
4111,19295,6253,511,26059,19295,6253,511,26059,52118,3199.9023
8130,556,2,26,584,556,2,26,584,1168,0
4539,29646,27281,14685,71612,29646,27281,14685,71612,143224,0
5196,48517,171610,194149,414276,48517,171610,194149,414276,828552,0
7187,6973,2788,4467,14228,6973,2788,4467,14228,28456,0
7047,48521,82742,115239,246502,48521,82742,115239,246502,493004,0
5611,207541,222514,255772,685827,207541,222514,255772,685827,1371654,0
6551,4196,4030,1241,9467,4196,4030,1241,9467,18934,0
5396,42630,53248,56341,152219,42630,53248,56341,152219,304438,0
5439,20976,23472,34398,78846,20976,23472,34398,78846,157692,0
8680,5020,4863,0,9883,5020,4863,0,9883,19766,0
6891,208248,239962,713786,1161996,208248,239962,713786,1161996,2323992,558139.3398
7227,6007,13238,2921,22166,6007,13238,2921,22166,44332,0
7695,870,36,798,1704,870,36,798,1704,3408,0
2391,94383,95948,44461,234792,94383,95948,44461,234792,469584,0
4528,35732,47792,103276,186800,35732,47792,103276,186800,373600,0
2363,219957,374784,95617,690358,219957,374784,95617,690358,1380716,578314.7466
2406,145801,339899,302353,788053,145801,339899,302353,788053,1576106,123213.4053
2098,15353,5439,5427,26219,15353,5439,5427,26219,52438,0
3965,5410,2317,3496,11223,5410,2317,3496,11223,22446,0
1457,732774,1158915,1229897,3121586,732774,1158915,1229897,3121586,6243172,2599845.1697
9781,34835,40752,45598,121185,34835,40752,45598,121185,242370,0
1905,8884,3340,2529,14753,8884,3340,2529,14753,29506,0
4568,4934,5519,1535,11988,4934,5519,1535,11988,23976,0
2774,231729,283970,182304,698003,231729,283970,182304,698003,1396006,100407.0859
1056,23799,2904,24589,51292,23799,2904,24589,51292,102584,0
5578,2307868,3341212,4570464,10219544,2307868,3341212,4570464,10219544,20439088,1335996.1415
5612,48596,36437,85900,170933,48596,36437,85900,170933,341866,0
5042,351,2161,1287,3799,351,2161,1287,3799,7598,0
5924,497419,898281,1124691,2520391,497419,898281,1124691,2520391,5040782,78843.8625999999
5528,29187,46611,108915,184713,29187,46611,108915,184713,369426,0
6024,245570,230176,329483,805229,245570,230176,329483,805229,1610458,0
1978,35963,150334,23558,209855,35963,150334,23558,209855,419710,0
3175,181775,516355,238265,936395,181775,516355,238265,936395,1872790,43194.5538
5672,221402,368136,152553,742091,221402,368136,152553,742091,1484182,46108.8784
5697,72856,75948,115478,264282,72856,75948,115478,264282,528564,0
