NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1314 Entries & Exits,Interchanges
9774,59687,89122,103834,252643,59687,89122,103834,252643,505286,52329.7423
3426,64828,371793,92049,528670,64828,371793,92049,528670,1057340,324135.348999999
7834,24195.5,6424,3848,34467.5,24195.5,6424,3848,34467.5,68935,0
2789,16735,42806,35863,95404,16735,42806,35863,95404,190808,0
5828,285,887,208,1380,285,887,208,1380,2760,0
2257,80831,128574,146326,355731,80831,128574,146326,355731,711462,150053.3221
8668,2312,1670,181,4163,2312,1670,181,4163,8326,0
9571,13145,11092,5990,30227,13145,11092,5990,30227,60454,0
4426,39138,21988,833,61959,39138,21988,833,61959,123918,0
3895,30132,2494,17342,49968,30132,2494,17342,49968,99936,0
9609,13772,18805,13844,46421,13772,18805,13844,46421,92842,0
5568,297793,378241,618824,1294858,297793,378241,618824,1294858,2589716,0
5428,259754,449029,949532,1658315,259754,449029,949532,1658315,3316630,0
5460,1530,2627,1150,5307,1530,2627,1150,5307,10614,0
8528,37126,45047,40281,122454,37126,45047,40281,122454,244908,0
9358,69400,131700,55023,256123,69400,131700,55023,256123,512246,0
5636,49312,83469,60775,193556,49312,83469,60775,193556,387112,0
5429,127105,126050,181483,434638,127105,126050,181483,434638,869276,0
6875,7416,6503,31881,45800,7416,6503,31881,45800,91600,0
2455,522,426,154,1102,522,426,154,1102,2204,0
9189,20464,39181,13831,73476,20464,39181,13831,73476,146952,0
7895,10820,2066,4971,17857,10820,2066,4971,17857,35714,0
5601,55862,56660,107766,220288,55862,56660,107766,220288,440576,0
7308,35911,60679,24212,120802,35911,60679,24212,120802,241604,0
1422,83765,158654,109430,351849,83765,158654,109430,351849,703698,0
7996,56207.5,207254,56960,320421.5,56207.5,207254,56960,320421.5,640843,0
1069,210401,756928,424181,1391510,210401,756928,424181,1391510,2783020,3644.7618
1111,74001,121141,192567,387709,74001,121141,192567,387709,775418,0
5120,8199,9759,17304,35262,8199,9759,17304,35262,70524,0
1478,28135,28754,38820,95709,28135,28754,38820,95709,191418,0
6971,23584,57445,179308,260337,23584,57445,179308,260337,520674,0
2326,39003,48189,16467,103659,39003,48189,16467,103659,207318,0
7309,394622.5,1382080.5,293207,2069910,394622.5,1382080.5,293207,2069910,4139820,483367.3701
5376,350506,607897,920658,1879061,350506,607897,920658,1879061,3758122,1206370.7001
1826,806638,1784389,461815,3052842,806638,1784389,461815,3052842,6105684,381423.616700001
1077,195958,230093,134225,560276,195958,230093,134225,560276,1120552,562930.238099998
5068,116486,128643,372433,617562,116486,128643,372433,617562,1235124,0
7946,9821.5,1342,938,12101.5,9821.5,1342,938,12101.5,24203,0
5262,8391,11555,19640,39586,8391,11555,19640,39586,79172,0
5476,11582,14901,30968,57451,11582,14901,30968,57451,114902,0
4689,7486,13594,6230,27310,7486,13594,6230,27310,54620,0
1904,29405,53147,18807,101359,29405,53147,18807,101359,202718,3658.1364
6020,120727,96228,277803,494758,120727,96228,277803,494758,989516,0
8725,29489.5,35166,0,64655.5,29489.5,35166,0,64655.5,129311,0
7451,141895,116101,88030,346026,141895,116101,88030,346026,692052,0
5310,5941,4453,11322,21716,5941,4453,11322,21716,43432,0
5786,0,1604,0,1604,0,1604,0,1604,3208,0
4641,22758,28642,38347,89747,22758,28642,38347,89747,179494,0
2258,87726,227779,116772,432277,87726,227779,116772,432277,864554,0
6003,209410,214534,304016,727960,209410,214534,304016,727960,1455920,0
3219,61021,35636,56335,152992,61021,35636,56335,152992,305984,0
4533,53865,71499,80888,206252,53865,71499,80888,206252,412504,0
5021,13053,15593,47296,75942,13053,15593,47296,75942,151884,0
2281,220385,484099,324818,1029302,220385,484099,324818,1029302,2058604,57220.6598
5122,439948,890178,1470428,2800554,439948,890178,1470428,2800554,5601108,890263.242599999
2259,16005,27267,12846,56118,16005,27267,12846,56118,112236,0
2247,168317,143067,204182,515566,168317,143067,204182,515566,1031132,0
5071,37919,69169,76774,183862,37919,69169,76774,183862,367724,39390.277
7273,16997,33409,11778,62184,16997,33409,11778,62184,124368,0
7274,6830,11768,2844,21442,6830,11768,2844,21442,42884,0
8309,66414,45459,62522,174395,66414,45459,62522,174395,348790,0
2157,40411,22734,8498,71643,40411,22734,8498,71643,143286,0
5526,16104,20023,57364,93491,16104,20023,57364,93491,186982,0
2090,38278,171615,8184,218077,38278,171615,8184,218077,436154,227256.3418
3115,435381.5,1995677,821488,3252546.5,435381.5,1995677,821488,3252546.5,6505093,251679.2104
5602,63158,64351,117752,245261,63158,64351,117752,245261,490522,0
5377,108416,223671.5,514369,846456.5,108416,223671.5,514369,846456.5,1692913,0
3087,2757577,8808112,5981125,17546814,2757577,8808112,5981125,17546814,35093628,2714303.7577
5224,95416,166871,289486,551773,95416,166871,289486,551773,1103546,94018.8768000001
2387,23634,13367,16582,53583,23634,13367,16582,53583,107166,0
3427,26114,225307,32299,283720,26114,225307,32299,283720,567440,0
9657,33328,49331,87628,170287,33328,49331,87628,170287,340574,0
9683,462851.5,605069.5,909338,1977259,462851.5,605069.5,909338,1977259,3954518,108351.5837
9664,8637,11706,8132,28475,8637,11706,8132,28475,56950,0
6021,168118,187776,505865,861759,168118,187776,505865,861759,1723518,0
3036,41502,72084,98431,212017,41502,72084,98431,212017,424034,0
8479,29580,24056.5,16210,69846.5,29580,24056.5,16210,69846.5,139693,0
4250,1145,1156,88,2389,1145,1156,88,2389,4778,0
3524,7856,63551,23859,95266,7856,63551,23859,95266,190532,77390.2883
2402,12390,29580,12925,54895,12390,29580,12925,54895,109790,0
1561,5037,3882,6948,15867,5037,3882,6948,15867,31734,0
5882,34555,47859,30531,112945,34555,47859,30531,112945,225890,0
3246,20796,17430,13101,51327,20796,17430,13101,51327,102654,0
9917,347807.5,492680.5,496668,1337156,347807.5,492680.5,496668,1337156,2674312,435365.2612
2032,1737,501,736,2974,1737,501,736,2974,5948,0
3213,23432,6391,15379,45202,23432,6391,15379,45202,90404,0
2916,4787,10751,6388,21926,4787,10751,6388,21926,43852,0
9775,40316,47219,111236,198771,40316,47219,111236,198771,397542,0
1687,1414,73,590,2077,1414,73,590,2077,4154,0
5423,551137,857198,924458,2332793,551137,857198,924458,2332793,4665586,2754590.4776
7685,343,10,230,583,343,10,230,583,1166,0
2403,8132,18635,8128,34895,8132,18635,8128,34895,69790,0
4140,30114,14416,20990,65520,30114,14416,20990,65520,131040,0
4101,9690,4743,5,14438,9690,4743,5,14438,28876,0
4102,15874,6260,482,22616,15874,6260,482,22616,45232,0
4129,1474,744,35,2253,1474,744,35,2253,4506,0
3863,164605,22771,112448,299824,164605,22771,112448,299824,599648,0
3851,57686,28534,62111,148331,57686,28534,62111,148331,296662,0
4021,120414,7245,102826,230485,120414,7245,102826,230485,460970,0
5072,149891,224577,375239,749707,149891,224577,375239,749707,1499414,1139.6162
5378,63524,105383,92260,261167,63524,105383,92260,261167,522334,0
4335,3330,1039,220,4589,3330,1039,220,4589,9178,0
6634,24781,27930,19182,71893,24781,27930,19182,71893,143786,0
1195,45261,18493,37310,101064,45261,18493,37310,101064,202128,0
2494,3160,2226,2246,7632,3160,2226,2246,7632,15264,0
3499,10108,56246,31065,97419,10108,56246,31065,97419,194838,0
3992,20426,1797,2497,24720,20426,1797,2497,24720,49440,0
4473,5004,933,14390,20327,5004,933,14390,20327,40654,0
2102,34259,162587,23133,219979,34259,162587,23133,219979,439958,34819.2987000001
3525,12173,78763,33795,124731,12173,78763,33795,124731,249462,0
4463,570,291,44,905,570,291,44,905,1810,0
5477,3650,6303,10730,20683,3650,6303,10730,20683,41366,0
3944,8820,1179,4168,14167,8820,1179,4168,14167,28334,0
4254,368,406,0,774,368,406,0,774,1548,0
2433,9170,698,1210,11078,9170,698,1210,11078,22156,0
3526,15840,220828,29961,266629,15840,220828,29961,266629,533258,31.6174
3528,1961,8742,3718,14421,1961,8742,3718,14421,28842,0
1128,58535,101395,172705,332635,58535,101395,172705,332635,665270,0
4887,9405,26060,8513,43978,9405,26060,8513,43978,87956,0
8805,147395,291487.5,55515,494397.5,147395,291487.5,55515,494397.5,988795,113212.4897
6133,381742.5,1263148,554355,2199245.5,381742.5,1263148,554355,2199245.5,4398491,894439.886899997
5657,129258,240149,286750,656157,129258,240149,286750,656157,1312314,11476.5581
5123,209311,235160,648409,1092880,209311,235160,648409,1092880,2185760,0
5461,13434,25163,39203,77800,13434,25163,39203,77800,155600,0
5462,259,433,2727,3419,259,433,2727,3419,6838,0
3062,10961,46349,44884,102194,10961,46349,44884,102194,204388,0
3214,14,30,0,44,14,30,0,44,88,0
5757,9386,11697,6570,27653,9386,11697,6570,27653,55306,0
8801,10143,40558,250,50951,10143,40558,250,50951,101902,0
7452,175256,166346,215483,557085,175256,166346,215483,557085,1114170,159036.0903
2752,3849,1039,123,5011,3849,1039,123,5011,10022,0
8670,4849,2089,0,6938,4849,2089,0,6938,13876,0
5225,8300,15108,31244,54652,8300,15108,31244,54652,109304,0
2308,4024,6443,3156,13623,4024,6443,3156,13623,27246,0
5332,9904,26370,30159,66433,9904,26370,30159,66433,132866,0
5208,139439,225471,377744,742654,139439,225471,377744,742654,1485308,0
3580,115676,963146,143910,1222732,115676,963146,143910,1222732,2445464,88488.4425999998
5885,51425,65653,38838,155916,51425,65653,38838,155916,311832,0
5455,54363,259962.5,182819,497144.5,54363,259962.5,182819,497144.5,994289,0
1078,68,10,273,351,68,10,273,351,702,0
9820,45873,47466,72934,166273,45873,47466,72934,166273,332546,0
9804,19252,30955,17105,67312,19252,30955,17105,67312,134624,0
9821,60822,76209,42941,179972,60822,76209,42941,179972,359944,0
9623,28840,37971,17547,84358,28840,37971,17547,84358,168716,0
9936,93101,149797,118305,361203,93101,149797,118305,361203,722406,0
3422,7099,40226,5977,53302,7099,40226,5977,53302,106604,0
6819,47243,71323,75784,194350,47243,71323,75784,194350,388700,0
4251,1497,849,0,2346,1497,849,0,2346,4692,0
8540,1291,1094,448,2833,1291,1094,448,2833,5666,0
8548,33921,55305,29746,118972,33921,55305,29746,118972,237944,2210.534
8541,9731,7953,1813,19497,9731,7953,1813,19497,38994,767.7804
4023,7997,1004,1472,10473,7997,1004,1472,10473,20946,0
3850,44566,44892,51066,140524,44566,44892,51066,140524,281048,0
2459,379,333,0,712,379,333,0,712,1424,0
3744,17620,3696,7734,29050,17620,3696,7734,29050,58100,0
3904,248843,25421,156282,430546,248843,25421,156282,430546,861092,106045.7152
5883,159467,316930,121916,598313,159467,316930,121916,598313,1196626,8152.3364
8254,14009,13246,9313,36568,14009,13246,9313,36568,73136,0.5168
9667,57161,88264,97739,243164,57161,88264,97739,243164,486328,2879.4341
2198,121853,108910,77553,308316,121853,108910,77553,308316,616632,0
4181,100720,101641,52627,254988,100720,101641,52627,254988,509976,0
5928,68858,73252,52819,194929,68858,73252,52819,194929,389858,0
3870,87087,7896,58644,153627,87087,7896,58644,153627,307254,0
4313,18879,7048,593,26520,18879,7048,593,26520,53040,0
8860,11136,4290,8661,24087,11136,4290,8661,24087,48174,0
5276,102584,204783,243458,550825,102584,204783,243458,550825,1101650,0
5537,209065.134370381,540507.00358978,266620.690363905,1016192.82832407,209065.134370381,540507.00358978,266620.690363905,1016192.82832407,2032385.65664813,24389.8556
5829,93,329,0,422,93,329,0,422,844,0
5540,233717.365629619,604241.49641022,298060.309636095,1136019.17167593,233717.365629619,604241.49641022,298060.309636095,1136019.17167593,2272038.34335187,182257.8751
9958,16692,18060,14838,49590,16692,18060,14838,49590,99180,0
6022,209847,290912,390039,890798,209847,290912,390039,890798,1781596,0
2671,104426,96983,39522,240931,104426,96983,39522,240931,481862,0
2874,35998,49737,20666,106401,35998,49737,20666,106401,212802,0
1346,1056,1138,252,2446,1056,1138,252,2446,4892,0
2337,30008,84535,73769,188312,30008,84535,73769,188312,376624,0
2521,101080,54235,26130,181445,101080,54235,26130,181445,362890,0
2875,9280,11324,3590,24194,9280,11324,3590,24194,48388,0
2753,919545.5,969134.5,365595,2254275,919545.5,969134.5,365595,2254275,4508550,1312659.3314
5285,56925,98413,64293,219631,56925,98413,64293,219631,439262,0
9366,49311,33020,43790,126121,49311,33020,43790,126121,252242,0
9543,56175,85125,30850,172150,56175,85125,30850,172150,344300,0
9544,205149,18417,3433,226999,205149,18417,3433,226999,453998,0
9808,17649,24380,20859,62888,17649,24380,20859,62888,125776,0
3055,78421,71376,134518,284315,78421,71376,134518,284315,568630,46431.2252
7419,24537,29727,27637,81901,24537,29727,27637,81901,163802,0
7509,21692.5,35732,17240.2,74664.7,21692.5,35732,17240.2,74664.7,149329.4,0
5468,46132,79907,88953,214992,46132,79907,88953,214992,429984,0
7453,108450,88599,53475,250524,108450,88599,53475,250524,501048,0
5379,279826,568077,684182,1532085,279826,568077,684182,1532085,3064170,646535.855699999
5430,67679,81524,171442,320645,67679,81524,171442,320645,641290,0
5603,800556,1062302,3604017,5466875,800556,1062302,3604017,5466875,10933750,0
4314,7630,7572,124,15326,7630,7572,124,15326,30652,0
4185,18710,13434,45987,78131,18710,13434,45987,78131,156262,0
3994,29261,3507,8702,41470,29261,3507,8702,41470,82940,0
5176,19864,20103,19638,59605,19864,20103,19638,59605,119210,0
9822,90896,121922,89577,302395,90896,121922,89577,302395,604790,0
1419,319488,581923,1253515,2154926,319488,581923,1253515,2154926,4309852,0
5424,193061,307477,292082,792620,193061,307477,292082,792620,1585240,0
5596,144154,157891,426660,728705,144154,157891,426660,728705,1457410,0
3531,9,634,0,643,9,634,0,643,1286,0
6242,4302,586,188,5076,4302,586,188,5076,10152,0
1546,118189,179823,271500,569512,118189,179823,271500,569512,1139024,0
3118,13325,23331,22778,59434,13325,23331,22778,59434,118868,0
3874,116443,11754,106287,234484,116443,11754,106287,234484,468968,78390.0297000001
2404,6394,15050,4552,25996,6394,15050,4552,25996,51992,0
7454,209076,218146,446853,874075,209076,218146,446853,874075,1748150,0
5177,123449,231029.5,503501,857979.5,123449,231029.5,503501,857979.5,1715959,0
2296,35644,96647,40830,173121,35644,96647,40830,173121,346242,0
5023,72782.5,237468.5,229809,540060,72782.5,237468.5,229809,540060,1080120,120302.2686
2734,21906,15094,19751,56751,21906,15094,19751,56751,113502,0
8834,3055,1688,0,4743,3055,1688,0,4743,9486,0
6361,661,102,186,949,661,102,186,949,1898,0
1999,15075,1087,968,17130,15075,1087,968,17130,34260,0
5083,26825,19931,43067,89823,26825,19931,43067,89823,179646,0
8519,4617,3174,8853,16644,4617,3174,8853,16644,33288,0
8031,148,9,0,157,148,9,0,157,314,0
6884,125684,225912,165908,517504,125684,225912,165908,517504,1035008,0
5569,450272,609786,1155763,2215821,450272,609786,1155763,2215821,4431642,230530.4114
3149,1560649.5,3480378.5,2795672,7836700,1560649.5,3480378.5,2795672,7836700,15673400,3828202.07309999
3160,73299,99943,132165,305407,73299,99943,132165,305407,610814,7035.3276
6967,93645,126515,207118,427278,93645,126515,207118,427278,854556,0
5912,7155,3980,6164,17299,7155,3980,6164,17299,34598,374.2289
7950,120399,45331,26763,192493,120399,45331,26763,192493,384986,0
7974,38375,10142,18276,66793,38375,10142,18276,66793,133586,0
2979,15195,43219,28540,86954,15195,43219,28540,86954,173908,0
2857,9,4,0,13,9,4,0,13,26,0
1208,134642,196111,140355,471108,134642,196111,140355,471108,942216,0
5478,358538,649019,777992,1785549,358538,649019,777992,1785549,3571098,1240226.9211
3247,21695,15586,9307,46588,21695,15586,9307,46588,93176,0
3530,15272,117159,35042,167473,15272,117159,35042,167473,334946,0
5431,22363,27761,90233,140357,22363,27761,90233,140357,280714,0
7316,6210,9115,7416,22741,6210,9115,7416,22741,45482,480.6411
5480,140208,184228,486655,811091,140208,184228,486655,811091,1622182,0
9867,14176,20978,26448,61602,14176,20978,26448,61602,123204,0
6511,72115,108494,35110,215719,72115,108494,35110,215719,431438,105153.5475
3906,14152,1501,7487,23140,14152,1501,7487,23140,46280,0
3876,46189,23451,22935,92575,46189,23451,22935,92575,185150,0
2544,4726,1877,2350,8953,4726,1877,2350,8953,17906,0
2461,145231,107266,43068,295565,145231,107266,43068,295565,591130,0
4027,56415,4604,37807,98826,56415,4604,37807,98826,197652,0
2106,8158,1061,5,9224,8158,1061,5,9224,18448,0
2131,42412,52761,53458,148631,42412,52761,53458,148631,297262,0
5570,1213450,1753475,1799923,4766848,1213450,1753475,1799923,4766848,9533696,1886040.3066
687,155266,189566,58811,403643,155266,189566,58811,403643,807286,0
5432,30787,45689,107474,183950,30787,45689,107474,183950,367900,0
1538,3097,3762,6839,13698,3097,3762,6839,13698,27396,0
7510,4858.5,6216,3421.375,14495.875,4858.5,6216,3421.375,14495.875,28991.75,0
9920,34525,3479,16363,54367,34525,3479,16363,54367,108734,0
2580,20335,5184,3246,28765,20335,5184,3246,28765,57530,0
5226,17374,41555,89395,148324,17374,41555,89395,148324,296648,0
2261,22345,65615,42121,130081,22345,65615,42121,130081,260162,0
2924,80642,268408,180591,529641,80642,268408,180591,529641,1059282,9715.668
3532,24,951,0,975,24,951,0,975,1950,0
5203,104855.5,278394.5,237147,620397,104855.5,278394.5,237147,620397,1240794,24466.6549
6885,59425,91130,68692,219247,59425,91130,68692,219247,438494,0
2189,165112,116474,77816,359402,165112,116474,77816,359402,718804,0
8671,659,172,0,831,659,172,0,831,1662,0
9921,36506,2147,18902,57555,36506,2147,18902,57555,115110,0
6353,1333,498,250,2081,1333,498,250,2081,4162,0
2444,125,257,0,382,125,257,0,382,764,0
6886,728871,1487115,1916735,4132721,728871,1487115,1916735,4132721,8265442,499642.9359
2833,26971,67363,65124,159458,26971,67363,65124,159458,318916,12848.7888
5943,74823,93023,70727,238573,74823,93023,70727,238573,477146,0
1962,9719,4307,6856,20882,9719,4307,6856,20882,41764,0
2722,14233,1596,4526,20355,14233,1596,4526,20355,40710,1.6888
2873,18066,30477,30490,79033,18066,30477,30490,79033,158066,0
9190,40041,35008,72543,147592,40041,35008,72543,147592,295184,0
6676,106518,103907,122878,333303,106518,103907,122878,333303,666606,3231.5802
1039,132713,255265,165714,553692,132713,255265,165714,553692,1107384,0
7297,3120,2321,486,5927,3120,2321,486,5927,11854,0
5658,12789,16249,24004,53042,12789,16249,24004,53042,106084,0
4606,101351,147942,194580,443873,101351,147942,194580,443873,887746,0
8835,1358,570,0,1928,1358,570,0,1928,3856,0
6829,14196,19433,32366,65995,14196,19433,32366,65995,131990,0
6090,159654.5,205819.5,284780,650254,159654.5,205819.5,284780,650254,1300508,17845.702
4477,25129,16745,4764,46638,25129,16745,4764,46638,93276,0
2315,2818,4786,1971,9575,2818,4786,1971,9575,19150,0
1087,186586,436421,340426,963433,186586,436421,340426,963433,1926866,79788.5486999998
1135,22810,38687,11188,72685,22810,38687,11188,72685,145370,0.0016
1084,18470,32909,15819,67198,18470,32909,15819,67198,134396,30267.4692
2291,92052,235334,25634,353020,92052,235334,25634,353020,706040,22678.8895
2294,50314,14193,17261,81768,50314,14193,17261,81768,163536,0
6327,23761,2762,11483,38006,23761,2762,11483,38006,76012,0
8174,1134,382,0,1516,1134,382,0,1516,3032,0
9787,125401,189569,200175,515145,125401,189569,200175,515145,1030290,0
5542,80382,27902,42546,150830,80382,27902,42546,150830,301660,0
5541,58144,32029,14694,104867,58144,32029,14694,104867,209734,163903.7225
5543,44272,6393,50429,101094,44272,6393,50429,101094,202188,0
2977,2821,8939,5527,17287,2821,8939,5527,17287,34574,0
5024,31828,115855,65867,213550,31828,115855,65867,213550,427100,0
6820,46936,58741,108306,213983,46936,58741,108306,213983,427966,0
2798,30408,35870,91652,157930,30408,35870,91652,157930,315860,0
2794,110433,254446,173506,538385,110433,254446,173506,538385,1076770,402284.9511
5380,23004,13669,32682,69355,23004,13669,32682,69355,138710,0
7318,2082,1092,1521,4695,2082,1092,1521,4695,9390,0
5663,226704,503816,241307,971827,226704,503816,241307,971827,1943654,221112.9357
8561,109270,141411,153082,403763,109270,141411,153082,403763,807526,0
3587,4000,20480,12402,36882,4000,20480,12402,36882,73764,0
7951,84056,30694,18510,133260,84056,30694,18510,133260,266520,0
9547,40007.5,96888.5,37028,173924,40007.5,96888.5,37028,173924,347848,0
8033,924,596,242,1762,924,596,242,1762,3524,0
2673,837,48,612,1497,837,48,612,1497,2994,0
8724,0,73,0,73,0,73,0,73,146,0
8358,36988,29791,63339,130118,36988,29791,63339,130118,260236,0
1261,43999,25623,20304,89926,43999,25623,20304,89926,179852,0
5433,88774,160005,321619,570398,88774,160005,321619,570398,1140796,0
2249,125789,305488,193766,625043,125789,305488,193766,625043,1250086,137123.4503
5646,17914,30783,28902,77599,17914,30783,28902,77599,155198,0
5025,8355,22677,22546,53578,8355,22677,22546,53578,107156,0
5525,80611,7927,31845,120383,80611,7927,31845,120383,240766,0
3584,110,676,144,930,110,676,144,930,1860,0
1149,75029,166167,153539,394735,75029,166167,153539,394735,789470,0
5026,19406,36080,69713,125199,19406,36080,69713,125199,250398,0
6172,59470,90493,90313,240276,59470,90493,90313,240276,480552,0
2388,22805,26773,9652,59230,22805,26773,9652,59230,118460,0
9549,4322,7975,836,13133,4322,7975,836,13133,26266,0
4270,21266,1199,16631,39096,21266,1199,16631,39096,78192,0
4108,2360,1495,22,3877,2360,1495,22,3877,7754,0
3056,10146,4077,11146,25369,10146,4077,11146,25369,50738,0
6806,56839,65125,122946,244910,56839,65125,122946,244910,489820,0
6328,17408,3496.5,3168,24072.5,17408,3496.5,3168,24072.5,48145,0
7224,16197,47810,5620,69627,16197,47810,5620,69627,139254,0
8185,115613,299086.5,40619,455318.5,115613,299086.5,40619,455318.5,910637,2320.0671
8672,139,49,0,188,139,49,0,188,376,0
9996,59321,87394,51991,198706,59321,87394,51991,198706,397412,0
6456,43706,122544,22185,188435,43706,122544,22185,188435,376870,4427.8282
3254,13632,3767,11654,29053,13632,3767,11654,29053,58106,0
5333,56807,158553,179671,395031,56807,158553,179671,395031,790062,0
2250,111956,162781,91077,365814,111956,162781,91077,365814,731628,0
7814,26969,19754,13336.55,60059.55,26969,19754,13336.55,60059.55,120119.1,0
8178,16421,27488,8536,52445,16421,27488,8536,52445,104890,22204.5869
2003,12733,1461,2657,16851,12733,1461,2657,16851,33702,0
8007,13734,6213,6814,26761,13734,6213,6814,26761,53522,0
3061,22110,11866,31341,65317,22110,11866,31341,65317,130634,0
8201,54988,112881.5,98744,266613.5,54988,112881.5,98744,266613.5,533227,40186.0812000001
5434,138470,210975,397133,746578,138470,210975,397133,746578,1493156,5834.116
2004,33745,410,77298,111453,33745,410,77298,111453,222906,110.8216
5179,5532,9807,10072,25411,5532,9807,10072,25411,50822,0
1105,189316,446560,567730,1203606,189316,446560,567730,1203606,2407212,0
2107,59906,8740,270,68916,59906,8740,270,68916,137832,0
6893,229862,380028,555499,1165389,229862,380028,555499,1165389,2330778,0
6931,371436,737703,762938,1872077,371436,737703,762938,1872077,3744154,11268.9579
5124,300338,649553,1080466,2030357,300338,649553,1080466,2030357,4060714,355682.1512
3205,30548,1173,66191,97912,30548,1173,66191,97912,195824,0
3679,55998,12143,39545,107686,55998,12143,39545,107686,215372,30347.6617
1082,306994,604203,151731,1062928,306994,604203,151731,1062928,2125856,0
5638,15411,15425,31943,62779,15411,15425,31943,62779,125558,0
5529,107320,24064,27821,159205,107320,24064,27821,159205,318410,0
5929,15822,19396,52920,88138,15822,19396,52920,88138,176276,0
9823,20005,28488,24013,72506,20005,28488,24013,72506,145012,0
5184,52835,87526,54707,195068,52835,87526,54707,195068,390136,0
6691,1213191,2262027,833979,4309197,1213191,2262027,833979,4309197,8618394,941410.915800003
7043,18581,30289,27618,76488,18581,30289,27618,76488,152976,0
6888,367168,459732,830160,1657060,367168,459732,830160,1657060,3314120,1895329.7733
1178,20541,10775,55904,87220,20541,10775,55904,87220,174440,0
9587,644956,1099242,222280,1966478,644956,1099242,222280,1966478,3932956,14243.6289
5186,4956,11311,5748,22015,4956,11311,5748,22015,44030,0
8448,9836,15278,9323,34437,9836,15278,9323,34437,68874,0
5605,50730,61195,97675,209600,50730,61195,97675,209600,419200,0
7044,9491,19909,16673,46073,9491,19909,16673,46073,92146,0
5835,16276,80834,9280,106390,16276,80834,9280,106390,212780,0
8257,12061,903,8308,21272,12061,903,8308,21272,42544,0
7319,31812,56911,6265,94988,31812,56911,6265,94988,189976,0
9903,79380,133818,123618,336816,79380,133818,123618,336816,673632,0
9552,11404,9737,19547,40688,11404,9737,19547,40688,81376,0
4619,22120,24387,20108,66615,22120,24387,20108,66615,133230,0
7893,20424,8401,2310,31135,20424,8401,2310,31135,62270,0
3150,12252,11605,20763,44620,12252,11605,20763,44620,89240,0
8347,223601.5,334966,307228,865795.5,223601.5,334966,307228,865795.5,1731591,322448.9092
7073,3,3,0,6,3,3,0,6,12,0
3009,1279,495,751,2525,1279,495,751,2525,5050,0
1595,13158,15740.5,2919,31817.5,13158,15740.5,2919,31817.5,63635,0
3206,16748,3242,5781,25771,16748,3242,5781,25771,51542,0
6570,10385,2110,5846,18341,10385,2110,5846,18341,36682,0
4526,34529,59979,71984,166492,34529,59979,71984,166492,332984,0
7455,85335,94523,164914,344772,85335,94523,164914,344772,689544,0
5930,18940,14889,20241,54070,18940,14889,20241,54070,108140,0
1024,608543,1116839,303177,2028559,608543,1116839,303177,2028559,4057118,162023.5403
5074,2745,6616,9537,18898,2745,6616,9537,18898,37796,0
5277,125442,375967,234437,735846,125442,375967,234437,735846,1471692,0
5084,163143,158970,465949,788062,163143,158970,465949,788062,1576124,1350.7002
2546,81718,30717,11534,123969,81718,30717,11534,123969,247938,15376.6898
9739,27495,39765,36393,103653,27495,39765,36393,103653,207306,0
4387,309406,426752,164682,900840,309406,426752,164682,900840,1801680,215896.2096
5125,286801,384941.5,906604,1578346.5,286801,384941.5,906604,1578346.5,3156693,0
1902,18146,15281,22312,55739,18146,15281,22312,55739,111478,0
2000,3829,174,1745,5748,3829,174,1745,5748,11496,0
6782,6155,6360,2686,15201,6155,6360,2686,15201,30402,0
6972,95905,145881,165698,407484,95905,145881,165698,407484,814968,0
1968,11522,7339,6341,25202,11522,7339,6341,25202,50404,0
9988,72097,118919,128193,319209,72097,118919,128193,319209,638418,0
5187,194847.5,345016,442926,982789.5,194847.5,345016,442926,982789.5,1965579,570213.235100001
6265,43882.5,107307.5,10208,161398,43882.5,107307.5,10208,161398,322796,0
4217,12856,2377,3135,18368,12856,2377,3135,18368,36736,0
2728,258241,135007,107759,501007,258241,135007,107759,501007,1002014,9997.0484
5154,59725,84483,159877,304085,59725,84483,159877,304085,608170,8306.47460000001
8450,32640,36567,35002,104209,32640,36567,35002,104209,208418,0
9236,7636,5192,3689,16517,7636,5192,3689,16517,33034,0
6362,57722,58474.5,34478,150674.5,57722,58474.5,34478,150674.5,301349,34865.0442
8179,1631,582,0,2213,1631,582,0,2213,4426,0
3172,635207,1111000,1020715,2766922,635207,1111000,1020715,2766922,5533844,1594087.4826
4530,15202,15131,25836,56169,15202,15131,25836,56169,112338,0
5494,3653,2051,0,5704,3653,2051,0,5704,11408,0
1114,59582,70437,150810,280829,59582,70437,150810,280829,561658,424350.359499999
1150,26056,49363,126191,201610,26056,49363,126191,201610,403220,90.4971
2660,10242,47033,16215,73490,10242,47033,16215,73490,146980,0
8036,849,16,23,888,849,16,23,888,1776,0
5189,25077,30751,40639,96467,25077,30751,40639,96467,192934,0
5185,1126,1363,1289,3778,1126,1363,1289,3778,7556,0
5126,3183,7324,18833,29340,3183,7324,18833,29340,58680,0
4527,174842,361876,294512,831230,174842,361876,294512,831230,1662460,26916.1362
7320,2019,2706,1190,5915,2019,2706,1190,5915,11830,0
1452,74004,91784,250166,415954,74004,91784,250166,415954,831908,0
7953,4831,375,1066,6272,4831,375,1066,6272,12544,0
5425,79230,105386,213636,398252,79230,105386,213636,398252,796504,0
