NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0910 Entries & Exits,0910 interchanges
1484,4801,4058,8840,17699,4801,4058,8840,17699,35398,0
4157,30,23,0,53,30,23,0,53,106,0
9959,21055,23789,14983,59827,21055,23789,14983,59827,119654,0
5608,50205,50423,95861,196489,50205,50423,95861,196489,392978,0
7640,75312,149716,120256,345284,75312,149716,120256,345284,690568,10764
5155,25689,30693,109694,166076,25689,30693,109694,166076,332152,0
5671,113558,117324,98848,329730,113558,117324,98848,329730,659460,0
5675,5935,5076,4004,15015,5935,5076,4004,15015,30030,0
5571,699456,1186528,2130901,4016885,699456,1186528,2130901,4016885,8033770,936772
5385,503109,638842,1701605,2843556,503109,638842,1701605,2843556,5687112,741451
1044,128426,194402,269540,592368,128426,194402,269540,592368,1184736,0
5436,22451,19627,76792,118870,22451,19627,76792,118870,237740,0
1861,23864,32762,11240,67866,23864,32762,11240,67866,135732,0
5249,705,439,294,1438,705,439,294,1438,2876,0
5075,106183,208787,308137,623107,106183,208787,308137,623107,1246214,130702
5156,12348,20093,36091,68532,12348,20093,36091,68532,137064,0
4222,331297,579994,115149,1026440,331297,579994,115149,1026440,2052880,81863
5920,90550,73074,91612,255236,90550,73074,91612,255236,510472,0
5884,14582,18171,14226,46979,14582,18171,14226,46979,93958,0
5933,15163,10634,16003,41800,15163,10634,16003,41800,83600,0
6355,2290,541,769,3600,2290,541,769,3600,7200,0
3333,228605,763496,425581,1417682,228605,763496,425581,1417682,2835364,158815
6228,411,18,227,656,411,18,227,656,1312,0
2800,11772,24741,16696,53209,11772,24741,16696,53209,106418,0
6686,49792,57953,70559,178304,49792,57953,70559,178304,356608,2648
5437,175199,212470,693659,1081328,175199,212470,693659,1081328,2162656,0
5085,42699,58119,167674,268492,42699,58119,167674,268492,536984,0
5609,91115,64246,200352,355713,91115,64246,200352,355713,711426,0
1900,32761,35445,26212,94418,32761,35445,26212,94418,188836,0
3195,2341,5205,2579,10125,2341,5205,2579,10125,20250,0
5386,26791,30843,59591,117225,26791,30843,59591,117225,234450,0
3880,65880,36642,48050,150572,65880,36642,48050,150572,301144,0
8676,6696,4299,1175,12170,6696,4299,1175,12170,24340,0
2463,403,136,0,539,403,136,0,539,1078,0
4479,3154,576,878,4608,3154,576,878,4608,9216,0
4355,7701,1056,114,8871,7701,1056,114,8871,17742,0
1010,40329,70968,74749,186046,40329,70968,74749,186046,372092,0
1322,171446,158295,112511,442252,171446,158295,112511,442252,884504,128396
3151,27315,35954,35448,98717,27315,35954,35448,98717,197434,0
5387,21679,32535,65469,119683,21679,32535,65469,119683,239366,0
3471,117051,414429,64299,595779,117051,414429,64299,595779,1191558,52939
8727,4782,900,0,5682,4782,900,0,5682,11364,0
5572,225895,308571,576710,1111176,225895,308571,576710,1111176,2222352,128295
7521,10,24,0,34,10,24,0,34,68,0
3430,29529,159616,36432,225577,29529,159616,36432,225577,451154,0
4691,142479,237455,106147,486081,142479,237455,106147,486081,972162,4315
5837,11847,26264,11315,49426,11847,26264,11315,49426,98852,0
4110,37686,11584,361,49631,37686,11584,361,49631,99262,0
5193,13911,22314,39103,75328,13911,22314,39103,75328,150656,0
5610,65580,94465,244050,404095,65580,94465,244050,404095,808190,0
3152,48498,92185,109156,249839,48498,92185,109156,249839,499678,0
2264,22625,45713,5756,74094,22625,45713,5756,74094,148188,0
4523,29434,63317,68821,161572,29434,63317,68821,161572,323144,0
4538,2798,1970,1157,5925,2798,1970,1157,5925,11850,0
3153,67787,58663,89236,215686,67787,58663,89236,215686,431372,0
6949,21910,22412,55100,99422,21910,22412,55100,99422,198844,0
7203,30362,73357,14516,118235,30362,73357,14516,118235,236470,0
8191,24720,47836,14857,87413,24720,47836,14857,87413,174826,0
7976,107825,85781,52814,246420,107825,85781,52814,246420,492840,35859
6530,20851,23368,23443,67662,20851,23368,23443,67662,135324,652
6531,14419,22947,19055,56421,14419,22947,19055,56421,112842,0
5849,795,789,44,1628,795,789,44,1628,3256,0
9812,27605,20456,33282,81343,27605,20456,33282,81343,162686,0
6210,388,140,0,528,388,140,0,528,1056,0
5388,184165,280916,726828,1191909,184165,280916,726828,1191909,2383818,0
9825,4346,2917,2983,10246,4346,2917,2983,10246,20492,0
7460,103277,97423,179508,380208,103277,97423,179508,380208,760416,0
6267,170,21,0,191,170,21,0,191,382,0
6857,13295,12495,33372,59162,13295,12495,33372,59162,118324,294474
5491,227298,426852,583403,1237553,227298,426852,583403,1237553,2475106,692191
5028,158,87,21,266,158,87,21,266,532,0
6203,987,64,0,1051,987,64,0,1051,2102,0
8282,8917,13300,7755,29972,8917,13300,7755,29972,59944,0
8677,12878,11018,0,23896,12878,11018,0,23896,47792,0
7356,10183,7138,3194,20515,10183,7138,3194,20515,41030,0
7462,132618,106100,157916,396634,132618,106100,157916,396634,793268,2462
1035,37362,55535,71287,164184,37362,55535,71287,164184,328368,0
3154,34294,67529,118951,220774,34294,67529,118951,220774,441548,0
1159,10551,21485,42868,74904,10551,21485,42868,74904,149808,0
4025,5248,3826,2126,11200,5248,3826,2126,11200,22400,0
5798,27657,43572,33185,104414,27657,43572,33185,104414,208828,0
3474,26631,140951,9742,177324,26631,140951,9742,177324,354648,0
2677,67911,97562,64240,229713,67911,97562,64240,229713,459426,0
5573,46445,59692,128273,234410,46445,59692,128273,234410,468820,0
3897,10727,9603,34384,54714,10727,9603,34384,54714,109428,0
5229,304536,586925,1100428,1991889,304536,586925,1100428,1991889,3983778,415401
4271,6192,5646,3281,15119,6192,5646,3281,15119,30238,0
4432,1417,91,0,1508,1417,91,0,1508,3016,0
3882,16744,18044,12683,47471,16744,18044,12683,47471,94942,0
5389,64532,76918,330910,472360,64532,76918,330910,472360,944720,0
5758,14013,70080,8935,93028,14013,70080,8935,93028,186056,0
3434,16290,153663,10256,180209,16290,153663,10256,180209,360418,1015
3432,11685,33557,32146,77388,11685,33557,32146,77388,154776,0
3558,31688,228070,22195,281953,31688,228070,22195,281953,563906,0
6951,716986,411829,670838,1799653,716986,411932,670945,1799863,3599516,158848
5921,44612,37776,60832,143220,44612,37776,60832,143220,286440,0
2283,51693,47205,20652,119550,51693,47205,20652,119550,239100,0
2969,8040,6403,7855,22298,8040,6403,7855,22298,44596,0
3887,141733,150818,80757,373308,141733,150818,80757,373308,746616,0
3886,27311,22512,11184,61007,27311,22512,11184,61007,122014,0
3888,6062,5132,3480,14674,6062,5132,3480,14674,29348,0
3889,76151,98779,74188,249118,76151,98779,74188,249118,498236,0
3891,16534,16928,75921,109383,16534,16928,75921,109383,218766,0
7225,8410,8329,2216,18955,8410,8329,2216,18955,37910,0
1393,78732,102954,112186,293872,78732,102954,112186,293872,587744,112
4276,9840,6519,836,17195,9840,6519,836,17195,34390,0
9562,110248,99575,97101,306924,110248,99575,97101,306924,613848,4777
3348,120219,134519,71465,326203,120219,134519,71465,326203,652406,5488
3540,51550,362154,107502,521206,51550,362154,107502,521206,1042412,113064
8837,818,208,0,1026,818,208,0,1026,2052,0
5390,146479,146456,542943,835878,146479,146456,542943,835878,1671756,1061153
5230,240053,555191,911997,1707241,240053,555191,911997,1707241,3414482,23580
6952,28106,50322,131480,209908,28106,50322,131480,209908,419816,0
1783,11888,7980,2540,22408,11888,7980,2540,22408,44816,0
5574,475957,780599,1142881,2399437,475957,780599,1142881,2399437,4798874,409662
3155,124374,234600,244109,603083,124374,234600,244109,603083,1206166,268610
2439,877,927,62,1866,877,927,62,1866,3732,0
3817,16396,5188,20039,41623,16396,5188,20039,41623,83246,0
4357,570,81,385,1036,570,81,385,1036,2072,0
8728,1719,354,0,2073,1719,354,0,2073,4146,0
4518,18690,15127,47897,81714,18690,15127,47897,81714,163428,10050
4433,29571,9989,12051,51611,29571,9989,12051,51611,103222,0
5334,27223,43125,98082,168430,27223,43125,98082,168430,336860,9547
9776,124738,92799,133705,351242,124738,92799,133705,351242,702484,0
6211,2869,207,64,3140,2869,207,64,3140,6280,0
8261,1927,186,438,2551,1927,186,438,2551,5102,0
2010,46065,49175,11044,106284,46065,49175,11044,106284,212568,0
5826,907,7750,202,8859,907,7750,202,8859,17718,0
4504,236303,467140,327970,1031413,236303,467140,327970,1031413,2062826,0
9373,47515,31161,34656,113332,47515,31161,34656,113332,226664,0
2364,4881,3217,775,8873,4881,3217,775,8873,17746,0
7464,409340,402833,697238,1509411,409340,402833,697238,1509411,3018822,485439
5613,11092,9009,42399,62500,11092,9009,42399,62500,125000,0
1524,24644,22808,95184,142636,24644,22808,95184,142636,285272,0
8838,1045,795,0,1840,1045,795,0,1840,3680,15
5391,59606,95823,182831,338260,59606,95823,182831,338260,676520,6
2141,7271,1745,1502,10518,7271,1745,1502,10518,21036,0
5967,9540,8389,1867,19796,9540,8389,1867,19796,39592,12084
2938,25812,63036,32977,121825,25812,63036,32977,121825,243650,0
1342,36565,24089,6752,67406,36565,24089,6752,67406,134812,0
2440,3123,2438,2017,7578,3123,2438,2017,7578,15156,0
5597,1014309,1456426,4939373,7403353,1014309,1456431,4939305,7403291,14806644,0
5426,6435876,11650206,17016032,35112918,6435691,11649682,17015449,35111625,70224543,5078272
5676,84807,97626,84327,266760,84807,97626,84327,266760,533520,75935
5392,41803,53816,173227,268846,41803,53816,173227,268846,537692,0
5231,22878,64235,103878,190991,22878,64235,103878,190991,381982,0
6268,10002,5987,17991,33980,10002,5987,17991,33980,67960,0
8584,111570,109968,43448,264986,111570,109968,43448,264986,529972,71807
8591,246207,448650,238303,933160,246207,448650,238303,933160,1866320,67416
2612,28238,51108,40124,119470,28238,51108,40124,119470,238940,0
2154,145082,23137,54386,222605,145082,23137,54386,222605,445210,0
2265,128567,20547,38607,187721,128567,20547,38607,187721,375442,0
5394,142614,194833,548998,886445,142614,194833,548998,886445,1772890,0
9365,50439,26727,36771,113937,50439,26727,36771,113937,227874,0
5041,23541,34643,56993,115177,23541,34643,56993,115177,230354,0
1216,94263,185876,194087,474226,94263,185876,194087,474226,948452,12443
2665,13929,17014,16831,47774,13929,17014,16831,47774,95548,0
6823,71157,57913,166527,295597,71157,57913,166527,295597,591194,0
6953,100180,210766,733768,1044714,100180,210766,733768,1044714,2089428,0
7407,13322,11835,18295,43452,13322,11835,18295,43452,86904,0
2251,44275,17411,19620,81306,44275,17411,19620,81306,162612,0
6858,10023,28221,18421,56665,10023,28221,18421,56665,113330,0
5575,300725,347879,652547,1301151,300725,347879,652547,1301151,2602302,0
5639,13625,8910,19020,41555,13625,8910,19020,41555,83110,0
5395,133755,136875,456847,727477,133755,136875,456847,727477,1454954,0
5372,21403,16408,52696,90507,21403,16408,52696,90507,181014,0
5576,272369,252221,872145,1396735,272369,252221,872145,1396735,2793470,0
7408,12009,19108,75705,106822,12009,19108,75705,106822,213644,0
5264,3766,4052,8527,16345,3766,4052,8527,16345,32690,0
6824,106204,98342,191544,396090,106204,98342,191544,396090,792180,0
5959,56836,88553,21217,166606,56836,88553,21217,166606,333212,0
3158,7687,8167,17699,33553,7687,8167,17699,33553,67106,0
5505,40751,90950,23802,155503,40751,90950,23802,155503,311006,12127
5316,1255,1099,2429,4783,1255,1099,2429,4783,9566,0
2384,199464,278355,59124,536943,199464,278327,59108,536899,1073842,235002
2390,200589,218579,84497,503665,200588,218607,84512,503707,1007372,161069
4600,66435,103388,76037,245860,66435,103388,76037,245860,491720,0
8530,52817,138281,39180,230278,52817,138281,39180,230278,460556,0
1121,8898,1888,8714,19500,8898,1888,8714,19500,39000,0
7079,38339,35134,59537,133010,38339,35134,59537,133010,266020,0
5241,7872,7941,9917,25730,7872,7941,9917,25730,51460,0
5598,7156173,13081998,22961852,43199799,7155936,13081151,22961005,43197867,86397666,5466424
5158,311228,875427,2064425,3248822,311219,875421,2064500,3248882,6497704,799913
2133,290174,115115,105919,511208,290174,115115,105919,511208,1022416,0
1455,73519,68402,23305,165226,73519,68402,23305,165226,330452,0
1402,477837,755457,548659,1781953,477837,755457,548659,1781953,3563906,363068
1403,8788,19777,21071,49636,8788,19777,21071,49636,99272,0
7057,15019,21382,17577,53978,15019,21382,17577,53978,107956,0
6095,18014,12823,33110,63947,18014,12823,33110,63947,127894,0
3796,8407,3772,6037,18216,8407,3772,6037,18216,36432,0
8589,59503,75137,29176,163816,59503,75137,29176,163816,327632,0
6859,4699,3122,3814,11635,4699,3122,3814,11635,23270,0
8509,13289,11439,6312,31040,13289,11439,6312,31040,62080,0
6073,24506,16315,31789,72610,24506,16315,31789,72610,145220,0
5128,154242,167408,753727,1075377,154242,167408,753727,1075377,2150754,0
1940,68939,147633,228802,445374,68939,147633,228802,445374,890748,483
4690,114169,72340,80175,266684,114169,72340,80175,266684,533368,0
4434,32575,17378,749,50702,32575,17378,749,50702,101404,0
6183,340713,340355,511439,1192507,340713,340355,511439,1192507,2385014,141902
6096,58568,64292,104288,227148,58568,64292,104288,227148,454296,0
1347,16651,26132,8902,51685,16651,26132,8902,51685,103370,0
1423,128409,270285,410834,809528,128409,270285,410834,809528,1619056,0
1509,36311,170361,39948,246620,36311,170361,39948,246620,493240,0
9673,46742,31028,19550,97320,46742,31028,19550,97320,194640,0
1466,56020,51451,95782,203253,56020,51451,95782,203253,406506,0
2681,1283,323,5,1611,1283,323,5,1611,3222,0
2266,8393,9918,1928,20239,8393,9918,1928,20239,40478,0
8875,119396,150771,173679,443846,119396,150771,173679,443846,887692,0
5684,128990,142825,306704,578519,128990,142825,306704,578519,1157038,0
9250,21464,16170,11064,48698,21464,16170,11064,48698,97396,0
5411,227511,271361,778016,1276888,228040,271939,779403,1279382,2556270,106098
3174,106588,237997,283136,627721,106588,237997,283136,627721,1255442,0
5086,76249,102495,246533,425277,76249,102495,246533,425277,850554,0
3188,42912,62237,274749,379898,42912,62237,274749,379898,759796,241
7474,377094,343022,358354,1078470,377094,343022,358354,1078470,2156940,9589
1421,68051,109256,479918,657225,68101,109274,480309,657684,1314909,131568
1525,194091,261330,660413,1115834,194041,261311,660022,1115374,2231208,147662
7466,62019,23733,82316,168068,62019,23733,82316,168068,336136,0
9564,35758,32278,29969,98005,35758,32278,29969,98005,196010,0
2201,131306,169775,92121,393202,131306,169775,92121,393202,786404,0
5129,70305,116148,181445,367898,70305,116148,181445,367898,735796,0
5438,138348,156257,572850,867455,138348,156257,572850,867455,1734910,38887
3059,37414,46524,28060,111998,37414,46524,28060,111998,223996,172
7329,6139,4507,375,11021,6139,4507,375,11021,22042,0
5242,9640,14128,15714,39482,9640,14128,15714,39482,78964,0
5293,23036,25485,76120,124641,23036,25485,76120,124641,249282,0
5054,64219,86823,291793,442835,64219,86823,291793,442835,885670,0
5278,48732,131525,122724,302981,48732,131525,122724,302981,605962,0
5712,53646,101398,33982,189026,53646,101398,33982,189026,378052,134636
7476,143230,142022,204660,489912,143230,142022,204660,489912,979824,0
5151,77065,85867,242495,405427,77065,85867,242495,405427,810854,0
5030,4100,9265,14345,27710,4100,9265,14345,27710,55420,0
9231,6340,3373,1642,11355,6340,3373,1642,11355,22710,0
7226,2834,1928,1082,5844,2834,1928,1082,5844,11688,2520
9998,121377,100748,107064,329189,121377,100748,107064,329189,658378,34678
5195,12926,20257,57859,91042,12926,20257,57859,91042,182084,0
2619,15764,51443,20648,87855,15764,51443,20648,87855,175710,0
3388,6044,6427,3408,15879,6044,6427,3408,15879,31758,0
3391,95720,262408,109779,467907,95720,262408,109779,467907,935814,5343
7572,4219,2291,383,6893,4219,2291,383,6893,13786,0
5577,337768,266017,684322,1288107,337768,266017,684322,1288107,2576214,560883
5965,89276,262345,22052,373673,89276,262345,22052,373673,747346,5525
2772,12361,26007,5239,43607,12361,26007,5239,43607,87214,0
2736,21085,10696,3745,35526,21085,10696,3745,35526,71052,0
1585,3818,5699,614,10131,3818,5699,614,10131,20262,0
9753,48065,35787,39460,123312,48065,35787,39460,123312,246624,2429
5759,9798,17071,2808,29677,9798,17071,2808,29677,59354,0
9665,7890,7446,2276,17612,7890,7446,2276,17612,35224,0
2161,27947,61381,17553,106881,27947,61381,17553,106881,213762,0
8184,29603,8478,25039,63120,29603,8478,25039,63120,126240,0
5527,16814,26300,69615,112729,16814,26300,69615,112729,225458,0
1348,18024,21309,9228,48561,18024,21309,9228,48561,97122,0
3896,1436,1002,775,3213,1436,1002,775,3213,6426,0
6956,45682,95617,164928,306227,45682,95617,164928,306227,612454,0
6846,1539,843,3268,5650,1539,843,3268,5650,11300,0
9777,58474,33747,52655,144876,58474,33747,52655,144876,289752,0
2048,80366,27440,16520,124326,80366,27440,16520,124326,248652,0
4111,21572,4187,106,25865,21572,4187,106,25865,51730,797
8130,273,2,65,340,273,2,65,340,680,0
4539,8296,5237,19888,33421,8296,5237,19888,33421,66842,0
5196,45792,129960,195028,370780,45792,129960,195028,370780,741560,0
7187,4034,2414,5305,11753,4034,2414,5305,11753,23506,0
7047,34464,37430,86728,158622,34464,37430,86728,158622,317244,0
5611,124110,151352,337104,612566,124110,151352,337104,612566,1225132,0
6551,3362,6736,1005,11103,3362,6736,1005,11103,22206,0
5396,30573,35697,92882,159152,30573,35697,92882,159152,318304,0
5439,12401,15376,28182,55959,12401,15376,28182,55959,111918,0
8680,5974,6253,0,12227,5974,6253,0,12227,24454,0
6891,164960,187820,644582,997362,164960,187820,644582,997362,1994724,219545
7227,5200,6910,2295,14405,5200,6910,2295,14405,28810,0
7695,1020,52,2127,3199,1020,52,2127,3199,6398,0
2391,68301,58051,23828,150180,68301,58051,23828,150180,300360,0
4528,29856,31709,74821,136386,29856,31709,74821,136386,272772,0
2363,163255,246098,70764,480117,163256,246067,70681,480004,960121,342147
2406,137401,386181,203575,727157,137400,386213,203659,727272,1454429,109847
2098,20286,4421,2999,27706,20286,4421,2999,27706,55412,0
3965,2924,1949,325,5198,2924,1949,325,5198,10396,0
1457,222764,271863,395863,890490,222764,271863,395863,890490,1780980,604522
9781,40578,24533,47001,112112,40578,24533,47001,112112,224224,0
1905,3134,864,1161,5159,3134,864,1161,5159,10318,0
4568,5035,2389,685,8109,5035,2389,685,8109,16218,0
2774,139367,198852,89344,427563,139367,198852,89344,427563,855126,59474
1056,9263,3393,15381,28037,9263,3393,15381,28037,56074,0
5578,1213913,1507075,4548757,7269745,1213913,1507075,4548757,7269745,14539490,1138544
5612,17641,22769,100864,141274,17641,22769,100864,141274,282548,0
5042,144,164,179,487,144,164,179,487,974,0
5924,400216,699885,909849,2009950,400216,699885,909849,2009950,4019900,52544
5528,28544,43435,72646,144625,28544,43435,72646,144625,289250,0
6024,92541,126907,427050,646498,92541,126907,427050,646498,1292996,0
1978,32963,115914,17507,166384,32963,115914,17507,166384,332768,0
3175,155540,448271,200185,803996,155540,448271,200185,803996,1607992,19545
5672,176132,309643,127273,613048,176132,309643,127273,613048,1226096,30614
5697,55401,63090,84852,203343,55401,63090,84852,203343,406686,0
5698,46053,31712,54667,132432,46053,31712,54667,132432,264864,0
2269,18266,38603,4373,61242,18266,38603,4373,61242,122484,0
9694,54911,46922,57859,159692,54911,46922,57859,159692,319384,0
6844,147775,222549,667942,1038266,147775,222549,667942,1038266,2076532,164489
5640,28939,24348,65747,119034,28939,24348,65747,119034,238068,0
1011,14820,41734,28560,85114,14820,41734,28560,85114,170228,0
5341,33726,67859,120432,222017,33726,67859,120432,222017,444034,11868
6860,21844,46749,85945,154538,21844,46749,85945,154538,309076,1238
1539,2783,7997,8699,19479,2783,7997,8699,19479,38958,0
5685,875180,1073149,1623833,3572162,875180,1073149,1623833,3572162,7144324,1406971
5696,259752,383013,362847,1005612,259752,383013,362847,1005612,2011224,105471
5440,22553,31096,72927,126576,22553,31096,72927,126576,253152,0
1218,369264,922888,847896,2140048,369264,922888,847896,2140048,4280096,223569
1364,17994,24686,90059,132739,17994,24686,90059,132739,265478,0
6688,30612,29361,27561,87534,30612,29361,27561,87534,175068,0
4536,1771,1653,2979,6403,1771,1653,2979,6403,12806,0
6954,45142,70244,179604,294990,45142,70244,179604,294990,589980,0
7228,19433,31722,6815,57970,19433,31722,6815,57970,115940,0
7467,11048,13967,60971,85986,11048,13967,60971,85986,171972,0
9639,7883,5761,9036,22680,7883,5761,9036,22680,45360,0
6892,38441,30838,200853,270132,38441,30838,200853,270132,540264,0
6732,4429,2134,4268,10831,4429,2134,4268,10831,21662,0
8578,52664,35622,59440,147726,52664,35622,59440,147726,295452,0
2835,5698,9686,2488,17872,5698,9686,2488,17872,35744,0
5441,23383,29011,127026,179420,23383,29011,127026,179420,358840,0
2773,15372,30625,28454,74451,15372,30625,28454,74451,148902,0
5960,30825,42744,10741,84310,30825,42744,10741,84310,168620,0
5925,23987,12840,25821,62648,23987,12840,25821,62648,125296,0
5152,254032,402936,833131,1490099,254032,402936,833131,1490099,2980198,0
5153,31614,32802,135132,199548,31614,32802,135132,199548,399096,0
4540,2097,911,1845,4853,2097,911,1845,4853,9706,0
4893,228728,243493,271165,743386,228938,243763,271169,743870,1487256,122276
5579,188944,273960,806954,1269858,188944,273960,806954,1269858,2539716,0
4891,137007,143482,147851,428340,136797,143212,147847,427856,856196,65844
2040,52729,15584,14296,82609,52729,15584,14296,82609,165218,0
6574,109783,75550,45289,230622,109783,75550,45289,230622,461244,18763
3390,35503,39744,15197,90444,35503,39744,15197,90444,180888,0
5686,17422,8433,78728,104583,17422,8433,78728,104583,209166,0
7326,5500,3049,1458,10007,5500,3049,1458,10007,20014,0
5279,223868,610760,369308,1203936,223868,610760,369308,1203936,2407872,88326
6907,2013,2207,4648,8868,2013,2207,4648,8868,17736,0
5673,16554,11646,17491,45691,16554,11646,17491,45691,91382,0
1350,2606,2727,0,5333,2606,2727,0,5333,10666,0
8123,247,59,611,917,247,59,611,917,1834,0
4486,7125,3918,626,11669,7125,3918,626,11669,23338,0
4487,179179,98459,14450,292088,179179,98459,14450,292088,584176,7516
5031,14074,23719,30840,68633,14074,23719,30840,68633,137266,0
7514,14976,29015,8378,52369,14976,29015,8378,52369,104738,0
1138,51808,81146,87686,220640,51808,81146,87686,220640,441280,0
7383,22787,34826,9646,67259,22787,34826,9646,67259,134518,0
4532,6747,7873,7778,22398,6747,7873,7778,22398,44796,0
5232,4058,4559,4513,13130,4058,4559,4513,13130,26260,0
4537,39019,48977,87861,175857,39019,48977,87861,175857,351714,0
7917,27791,29619,5409,62819,27791,29619,5409,62819,125638,0
3380,34353,56237,33178,123768,34353,56237,33178,123768,247536,0
3392,54696,72747,42242,169685,54696,72747,42242,169685,339370,0
5827,740,3848,664,5252,740,3848,664,5252,10504,0
5838,22396,76334,6663,105393,22396,76334,6663,105393,210786,0
5856,16838,37942,3161,57941,16838,37942,3161,57941,115882,0
5857,1302,1658,215,3175,1302,1658,215,3175,6350,0
3818,2345,1730,2354,6429,2345,1730,2354,6429,12858,0
9990,27101,22099,16971,66171,27101,22099,16971,66171,132342,0
8263,599453,2273652,554736,3427841,599453,2273652,554736,3427841,6855682,756667
1351,1670,1258,1155,4083,1670,1258,1155,4083,8166,0
4026,41480,48628,48464,138572,41480,48628,48464,138572,277144,0
3871,13681,15177,16076,44934,13681,15177,16076,44934,89868,0
