NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0607        Entries & Exits," 0607 Interchanges"
2102,22329,122259,8417,153005,23817,122295,8417,154529,307534,0
3525,10073,20416,1663,32152,11554,22103,1663,35320,67472,0
4463,251,624,361,1236,275,624,361,1260,2496,0
5477,3401,5961,7023,16385,4133,6047,7023,17203,33588,0
3944,2103,2043,388,4534,4096,2046,388,6530,11064,0
4254,133,257,0,390,125,258,0,383,773,0
4409,135,1099,0,1234,416,1069,0,1485,2719,0
2433,6671,868,616,8155,7264,875,616,8755,16910,0
3526,47651,179176,8550,235377,42154,175683,8550,226387,461764,699
3528,1648,3391,41,5080,1544,3824,41,5409,10489,0
1128,31858,47902,1399,81159,34134,47415,1399,82948,164107,0
4887,7782,15644,6090,29516,8835,17298,6090,32223,61739,0
8805,95501,217392,35435,348328,98063,218683,35435,352181,700509,78791
6133,366486,1005558,601370,1973414,375443,1010202,601370,1987015,3960429,793430
5657,111510,198851,235874,546235,110132,203540,235874,549546,1095781,9924
5123,150616,167495,667784,985895,130772,167602,667784,966158,1952053,0
5461,10758,22881,33751,67390,11690,23051,33751,68492,135882,0
5462,113,291,1125,1529,147,350,1125,1622,3151,0
3062,8234,30864,35346,74444,9231,31890,35346,76467,150911,0
3214,23,50,0,73,38,48,0,86,159,0
5757,6042,4367,2031,12440,5133,4327,2031,11491,23931,0
8801,7684,31516,91,39291,7519,31292,91,38902,78193,0
7452,126373,136552,223421,486346,126864,136594,223421,486879,973225,171679
2752,2594,623,5,3222,2729,620,5,3354,6576,0
8670,3285,790,0,4075,3423,797,0,4220,8295,0
5225,5491,9044,34960,49495,5836,9482,34960,50278,99773,0
2308,3446,3385,778,7609,4191,3434,778,8403,16012,0
5332,5652,14180,27890,47722,5925,15248,27890,49063,96785,0
5208,94003,118986,420722,633711,84656,119396,420722,624774,1258485,0
3580,171239,707535,50376,929150,172954,693478,50376,916808,1845958,77728
5885,41908,52870,39398,134176,40891,53350,39398,133639,267815,0
5455,49012,209868,160769,419649,51825,210189,160769,422783,842432,0
1078,300,22,0,322,269,25,0,294,616,0
9820,27698,18653,25925,72276,41647,18647,25925,86219,158495,0
9804,13485,13231,4224,30940,18455,13231,4224,35910,66850,0
9821,36689,31668,17155,85512,50863,31666,17155,99684,185196,0
9623,21435,17693,19754,58882,33358,17694,19754,70806,129688,0
9936,78880,133428,111383,323691,79929,101926,111383,293238,616929,0
3422,6306,16599,2142,25047,6171,17904,2142,26217,51264,0
6819,23464,29678,66221,119363,23360,29974,66221,119555,238918,0
4251,784,836,5,1625,812,838,5,1655,3280,0
8540,15376,15424,981,31781,16277,15763,981,33021,64802,0
8548,15409,15595,981,31985,16651,16256,981,33888,65873,1100
8541,9891,6479,371,16741,9796,6495,371,16662,33403,8134
4023,3622,4122,886,8630,2853,4130,886,7869,16499,0
3850,31394,33632,30254,95280,30536,33581,30254,94371,189651,0
2459,423,43,0,466,657,40,0,697,1163,0
3744,5786,6927,3358,16071,7038,6943,3358,17339,33410,0
3904,121243,180080,95925,397248,105102,179978,95925,381005,778253,137366
5883,144855,281052,110374,536281,141163,281821,110374,533358,1069639,10698
8254,10619,7116,7871,25606,10756,7765,7871,26392,51998,0
9667,74131,62999,69720,206850,75447,62969,69720,208136,414986,3216
2198,62176,54161,5545,121882,55944,54074,5545,115563,237445,0
4181,49471,103419,21347,174237,51559,104418,21347,177324,351561,0
5928,47656,47393,38146,133195,49383,49004,38146,136533,269728,0
3870,38164,50970,48196,137330,34666,50955,48196,133817,271147,0
4313,7316,13754,5831,26901,7287,13733,5831,26851,53752,0
8860,5471,641,3533,9645,4216,3679,3533,11428,21073,0
5276,67500,121698,153737,342935,63215,122341,153737,339293,682228,0
5537,235983,523631,243419,1003033,242652,528913,243419,1014984,2018017,18063
5829,95,221,0,316,103,248,0,351,667,0
5540,181832,367382,142223,691437,184573,372851,142223,699647,1391084,216443
9958,12992,6636,10580,30208,12748,6637,10580,29965,60173,0
6022,185380,227041,388623,801044,182646,231743,388623,803012,1604056,0
2671,88215,62903,18378,169496,88562,62856,18378,169796,339292,0
2874,27927,36281,9179,73387,30624,36331,9179,76134,149521,0
1346,1057,1032,565,2654,1299,1055,565,2919,5573,0
2337,32109,37215,882,70206,30750,36199,882,67831,138037,0
2521,36764,84316,16192,137272,38782,84312,16192,139286,276558,0
2875,7954,7604,3703,19261,8596,7622,3703,19921,39182,0
2753,841704,701891,175262,1718857,827741,696355,175262,1699358,3418215,1202667
5285,39275,50776,55970,146021,34671,50467,55970,141108,287129,0
9366,25831,15164,28751,69746,27321,16786,28751,72858,142604,0
9544,19577,16868,2913,39358,54345,17131,2913,74389,113747,0
9543,53553,49035,35133,137721,60165,49042,35133,144340,282061,0
9808,13943,11710,8062,33715,16389,11709,8062,36160,69875,0
3055,53704,81673,94877,230254,53392,82052,94877,230321,460575,88062
7419,14531,17376,22710,54617,23475,18123,22710,64308,118925,0
7509,20458,35210,14586,70254,22619,35211,14586,72416,142670,0
5468,37565,61882,98490,197937,41017,61831,98490,201338,399275,0
7453,63544,33238,93191,189973,61942,33437,93191,188570,378543,0
5379,173887,277356,813372,1264615,157246,288687,813372,1259305,2523920,502146
5430,37766,42879,223044,303689,32604,43454,223044,299102,602791,0
5603,541379,566654,2319605,3427638,534819,566607,2319605,3421031,6848669,0
4314,3348,10581,17500,31429,2943,10641,17500,31084,62513,0
4185,7127,8950,5622,21699,7229,8970,5622,21821,43520,0
3994,5674,10343,1774,17791,10196,10350,1774,22320,40111,0
5176,23465,26801,29168,79434,31315,26714,29168,87197,166631,0
9822,57024,52530,57174,166728,74384,52527,57174,184085,350813,0
1419,76344,127530,500312,704186,69146,126647,500312,696105,1400291,0
5424,65451,63408,224343,353202,50737,63368,224343,338448,691650,0
5596,63265,61520,303790,428575,57946,61356,303790,423092,851667,0
3531,127,276,0,403,90,301,0,391,794,0
6242,3304,804,430,4538,3530,828,430,4788,9326,0
1546,91620,140195,274190,506005,88482,142207,274190,504879,1010884,0
3118,7672,9772,9748,27192,8957,10963,9748,29668,56860,0
3874,58956,60710,60256,179922,54818,60704,60256,175778,355700,61081
2404,7989,6250,663,14902,7803,6245,663,14711,29613,0
7454,63665,100018,710107,873790,68368,100142,710107,878617,1752407,0
5177,134779,207609,545122,887510,143346,206698,545122,895166,1782676,0
2296,41321,45850,4714,91885,38360,43891,4714,86965,178850,0
5023,79008,176855,218940,474803,70962,171921,218940,461823,936626,127587
2734,9595,13673,5153,28421,10794,13875,5153,29822,58243,0
8834,4199,1539,0,5738,3955,1521,0,5476,11214,0
6361,150,51,165,366,224,48,165,437,803,0
1999,5171,1513,1011,7695,5739,1623,1011,8373,16068,0
5083,13588,9399,54361,77348,11522,9424,54361,75307,152655,0
8519,4364,2608,720,7692,4481,2608,720,7809,15501,0
8031,192,3,214,409,174,5,214,393,802,0
6884,112563,170703,176958,460224,114042,173285,176958,464285,924509,0
5569,307206,466330,1412230,2185766,261938,465832,1412230,2140000,4325766,313331
3149,1589144,3210532,2376820,7176496,1597506,3216931,2376819,7191256,14367752,2688110
3160,25154,19144,24564,68862,33556,21327,24564,79447,148309,6381
6967,33406,22882,87208,143496,25160,22915,87208,135283,278779,0
5912,3479,2020,2454,7953,3755,1993,2454,8202,16155,0
7950,63622,108330,22409,194361,69991,108259,22409,200659,395020,0
7974,26205,31998,12430,70633,27668,31941,12430,72039,142672,0
2979,11106,22881,11707,45694,9937,23921,11707,45565,91259,0
2857,8,29,10,47,31,32,10,73,120,0
1208,133551,183800,18380,335731,123676,183924,18380,325980,661711,0
5478,283122,623576,748511,1655209,299135,617290,748511,1664936,3320145,900785
3247,17434,5799,10651,33884,16625,5692,10651,32968,66852,0
3530,42348,82871,5035,130254,40398,82697,5035,128130,258384,0
7316,5949,2187,3353,11489,7132,2199,3353,12684,24173,470
5431,17571,16763,109480,143814,14051,16852,109480,140383,284197,0
5480,75927,116412,288443,480782,83159,118003,288443,489605,970387,0
9867,14932,16077,3092,34101,17402,16076,3092,36570,70671,0
6511,72754,70370,38180,181304,73236,70364,38180,181780,363084,86060
3906,3527,4576,4308,12411,5397,4584,4308,14289,26700,0
3876,26953,33573,11548,72074,29547,33579,11548,74674,146748,0
2544,2410,2617,962,5989,2618,2612,962,6192,12181,0
2461,50785,182597,28768,262150,54958,182836,28768,266562,528712,0
4027,26499,43707,23384,93590,16306,43673,23384,83363,176953,0
2106,5745,1984,0,7729,5549,1987,0,7536,15265,0
2131,29339,27278,259,56876,33743,27235,259,61237,118113,0
5570,687303,844313,1739627,3271243,677707,837063,1739627,3254397,6525640,772787
0687,9270,40806,86534,136610,12375,41042,86534,139951,276561,0
5432,15922,19128,132449,167499,14339,19285,132449,166073,333572,0
1538,1444,3337,9703,14484,1556,3321,9703,14580,29064,0
7510,5690,7581,3494,16765,5986,7594,3494,17074,33839,0
2580,15648,3501,2035,21184,17446,3509,2035,22990,44174,0
5226,14865,30899,71445,117209,16429,31889,71445,119763,236972,0
2261,21529,30495,574,52598,20829,29478,574,50881,103479,0
2924,77238,215515,31930,324683,75034,220032,31930,326996,651679,25003
3532,98,424,0,522,94,425,0,519,1041,0
5203,84111,191691,99386,375188,102293,183933,99386,385612,760800,52646
6885,55166,84723,85936,225825,61091,85906,85936,232933,458758,0
2189,83449,102116,1469,187034,80279,102140,1469,183888,370922,0
8671,570,147,0,717,490,149,0,639,1356,0
6353,3272,607,287,4166,3273,616,287,4176,8342,0
2444,91,27,0,118,161,28,0,189,307,0
6886,523284,822211,2337028,3682523,521438,822389,2337028,3680855,7363378,187411
2833,24133,52494,19769,96396,17535,56615,19769,93919,190315,8808
5943,57844,76420,50279,184543,58140,78224,50279,186643,371186,0
1962,3452,1972,1869,7293,3288,1957,1869,7114,14407,0
2722,9544,1290,1326,12160,9586,1302,1326,12214,24374,3
2873,10106,20441,6504,37051,9460,17928,6504,33892,70943,0
9190,27924,20835,56359,105118,31406,23343,56359,111108,216226,0
6676,83728,90160,29669,203557,93399,90836,29669,213904,417461,1935
7297,3575,332,664,4571,4156,332,664,5152,9723,0
5658,9037,11229,19723,39989,10777,11403,19723,41903,81892,0
4606,67481,76755,3720,147956,67461,76768,3720,147949,295905,0
8835,1314,533,0,1847,1432,533,0,1965,3812,0
6829,11218,11263,25598,48079,11803,11330,25598,48731,96810,0
6090,107505,164568,265686,537759,109359,166416,265686,541461,1079220,45863
4477,6380,15294,1163,22837,7173,15450,1163,23786,46623,0
2315,2895,5749,713,9357,3155,5724,713,9592,18949,0
1087,130800,277378,165801,573979,138283,276665,165801,580749,1154728,195733
1135,15428,24886,129,40443,13515,25514,129,39158,79601,0
1084,1621,2522,1412,5555,1617,2730,1412,5759,11314,3503
2291,69659,133072,11147,213878,77584,127097,11147,215828,429706,2415
2294,24401,22108,7614,54123,24778,22272,7614,54664,108787,0
6327,27738,1737,24324,53799,29777,1796,24324,55897,109696,0
8174,689,479,0,1168,658,475,0,1133,2301,0
9787,112337,82200,93260,287797,115907,82205,93260,291372,579169,0
5542,137077,66356,38141,241574,143233,66424,38141,247798,489372,0
5541,56716,8659,14317,79692,46554,8663,14317,69534,149226,269000
5543,50171,7770,33499,91440,46157,7773,33499,87429,178869,0
2977,3057,4603,971,8631,2213,5214,971,8398,17029,0
5024,33505,78386,40967,152858,37259,76975,40967,155201,308059,0
6820,38551,31953,88185,158689,44068,32170,88185,164423,323112,0
2798,18237,18106,21719,58062,27048,11978,21719,60745,118807,0
2794,100943,215250,45640,361833,105198,188805,45640,339643,701476,128983
5380,11189,7832,32037,51058,13239,7752,32037,53028,104086,0
7318,1790,461,291,2542,2588,464,291,3343,5885,0
5663,207259,407129,195462,809850,186722,428643,195462,810827,1620677,186321
8561,98118,87990,24660,210768,104704,89130,24660,218494,429262,0
3587,7202,8010,1295,16507,7269,9195,1295,17759,34266,0
7951,43160,60701,16706,120567,38082,60663,16706,115451,236018,0
9547,68427,67899,36360,172686,73507,67880,36360,177747,350433,0
8033,1209,582,311,2102,1367,580,311,2258,4360,0
2673,514,18,328,860,517,18,328,863,1723,0
8358,32160,20247,6740,59147,31955,20876,6740,59571,118718,0
1261,21352,11623,9643,42618,22226,11768,9643,43637,86255,0
5433,53592,75649,371225,500466,44229,76175,371225,491629,992095,0
2249,86691,62654,485,149830,93137,62682,485,156304,306134,86810
5646,16203,23064,18259,57526,16796,25343,18259,60398,117924,0
5025,15388,22233,36040,73661,17542,21444,36040,75026,148687,0
5525,97677,10596,18314,126587,109981,10617,18314,138912,265499,0
3584,86,307,0,393,90,305,0,395,788,0
1149,48801,83403,7961,140165,50239,81670,7961,139870,280035,0
5026,27213,38500,98303,164016,28613,36853,98303,163769,327785,0
6172,38655,72130,98701,209486,38948,77026,98701,214675,424161,0
2388,14879,11936,3665,30480,13678,11957,3665,29300,59780,0
9549,4134,7576,586,12296,4921,7561,586,13068,25364,0
4270,5655,8612,2016,16283,5494,8613,2016,16123,32406,0
4108,726,1798,5,2529,742,1805,5,2552,5081,0
3056,6638,6479,13983,27100,6918,6489,13983,27390,54490,0
6806,40072,45511,115247,200830,41795,45763,115247,202805,403635,0
6328,20870,1547,4622,27039,21926,1541,4622,28089,55128,0
7224,17465,26482,3096,47043,18303,26596,3096,47995,95038,0
8185,123004,230838,33989,387831,117381,226529,33989,377899,765730,3270
8672,72,13,0,85,44,13,0,57,142,0
9996,62217,47303,40508,150028,62204,47304,40508,150016,300044,0
6456,52535,99936,17573,170044,54793,98991,17573,171357,341401,7706
3254,10875,2439,7517,20831,10000,2438,7517,19955,40786,0
5333,34805,109943,205496,350244,31289,110927,205496,347712,697956,0
2250,82107,88093,203,170403,78535,88068,203,166806,337209,0
7814,15859,25941,10669,52469,17759,25934,10669,54362,106831,0
8178,11617,13421,9572,34610,12133,13505,9572,35210,69820,31001
2003,8396,1725,1768,11889,8744,1756,1768,12268,24157,0
8007,3669,5889,1562,11120,3683,5886,1562,11131,22251,0
3061,14448,17343,32436,64227,14047,17398,32436,63881,128108,0
8201,60427,74708,86576,221711,58694,75708,86576,220978,442689,71801
5434,62529,110289,385494,558312,67874,111136,385494,564504,1122816,6906
2004,20937,547,109830,131314,17110,523,109830,127463,258777,0
5179,3356,15674,12068,31098,4428,16096,12068,32592,63690,0
1105,139831,358192,8515,506538,151023,357466,8515,517004,1023542,0
2107,46331,8358,139,54828,42205,8400,139,50744,105572,0
6893,99895,157039,529692,786626,93787,157052,529692,780531,1567157,0
6931,85729,318854,881578,1286161,97965,320544,881578,1300087,2586248,6734
5124,253541,515928,1121829,1891298,303590,488368,1121829,1913787,3805085,330444
3205,9664,2016,7240,18920,10021,2021,7240,19282,38202,0
3679,25464,17610,23565,66639,26596,17848,23565,68009,134648,9684
5638,10973,7638,18760,37371,9565,7981,18760,36306,73677,0
5529,145126,26850,21015,192991,141974,26862,21015,189851,382842,0
2925,30878,93923,26966,151767,25664,93881,26966,146511,298278,0
5929,6074,5285,17108,28467,6362,5524,17108,28994,57461,0
9823,14519,11747,60922,87188,22258,11749,60922,94929,182117,0
5184,72008,104015,115092,291115,69461,103117,115092,287670,578785,0
6691,931388,1581989,293106,2806483,907684,1582628,293106,2783418,5589901,887232
7043,15533,14541,25055,55129,17074,14594,25055,56723,111852,0
6888,291996,347677,842446,1482119,288895,352426,842446,1483767,2965886,1809095
1178,21142,9347,32436,62925,28166,9343,32436,69945,132870,0
5186,7487,12784,9928,30199,7729,14071,9928,31728,61927,0
8448,12892,9041,949,22882,13310,8993,949,23252,46134,0
5605,42115,58333,83619,184067,39313,58330,83619,181262,365329,0
7044,5775,10886,20578,37239,6732,11833,20578,39143,76382,0
5835,17205,59211,6854,83270,14182,62253,6854,83289,166559,0
8257,5402,320,5049,10771,5843,304,5049,11196,21967,0
7319,35749,30043,858,66650,34199,30230,858,65287,131937,0
9903,93806,70035,96423,260264,97886,70031,96423,264340,524604,0
9552,2622,1226,1374,5222,2782,1226,1374,5382,10604,0
4619,13367,10572,7517,31456,14316,10912,7517,32745,64201,0
7893,10708,10667,1771,23146,10541,10656,1771,22968,46114,0
3150,9729,10290,15818,35837,10808,11451,15818,38077,73914,0
8347,225329,205044,30937,461310,204846,205099,30937,440882,902192,241881
7073,62,6,241,309,50,6,241,297,606,0
3009,567,274,1790,2631,639,329,1790,2758,5389,0
1595,10709,14512,3673,28894,10342,14508,3673,28523,57417,0
3206,11265,2273,6351,19889,9989,2264,6351,18604,38493,0
6570,5064,2751,1922,9737,5686,2752,1922,10360,20097,0
4526,36479,48547,1238,86264,34710,50527,1238,86475,172739,0
7455,61138,75757,137228,274123,66101,75983,137228,279312,553435,0
5930,8605,5632,7088,21325,9328,5905,7088,22321,43646,0
5074,1178,4338,5991,11507,3444,4559,5991,13994,25501,0
5277,87388,278758,232879,599025,79839,278638,232879,591356,1190381,0
5084,83110,97561,469460,650131,81975,97621,469460,649056,1299187,8329
2546,49306,26873,7153,83332,50791,27041,7153,84985,168317,11296
9739,25550,27317,20529,73396,26124,27302,20529,73955,147351,0
4387,194341,385079,95407,674827,186906,385649,95407,667962,1342789,247741
5125,205307,250472,1052531,1508310,177987,250492,1052531,1481010,2989320,0
1902,18766,13411,10840,43017,17178,13466,10840,41484,84501,0
2000,2237,202,1178,3617,2580,205,1178,3963,7580,0
6782,4770,5297,786,10853,5258,5305,786,11349,22202,0
6972,36382,51318,148980,236680,34375,51373,148980,234728,471408,0
1968,10680,3718,2921,17319,12083,3759,2921,18763,36082,0
6932,3730,16267,103143,123140,7536,16952,103143,127631,250771,0
9988,135614,102225,81099,318938,118275,102222,81099,301596,620534,0
5187,223399,308252,488464,1020115,213622,306389,488464,1008475,2028590,544623
6265,47283,120156,32399,199838,44023,119256,32399,195678,395516,0
4217,3015,3216,1260,7491,3649,3217,1260,8126,15617,0
2728,231218,114049,72632,417899,211814,114216,72632,398662,816561,36111
5154,30847,28746,133014,192607,37581,28998,133014,199593,392200,4659
8450,30318,14346,9636,54300,34271,14238,9636,58145,112445,0
9236,5551,1773,2730,10054,5309,1768,2730,9807,19861,0
6362,60697,51799,58903,171399,57917,51807,58903,168627,340026,25415
8179,835,922,0,1757,804,919,0,1723,3480,0
3172,542925,961638,788077,2292640,564692,966237,788077,2319006,4611646,975206
4530,7071,10210,497,17778,8701,10237,497,19435,37213,0
5494,1138,284,0,1422,1259,284,0,1543,2965,0
1114,26574,29664,718,56956,29050,29677,718,59445,116401,125419
1150,21252,32635,832,54719,25386,32652,832,58870,113589,23
5382,14063,22054,106025,142142,14386,22132,106025,142543,284685,0
2660,10303,31276,4787,46366,9423,33292,4787,47502,93868,0
8036,1324,8,344,1676,798,7,344,1149,2825,0
5189,23653,29384,23447,76484,31000,30757,23447,85204,161688,0
5185,1674,2594,3863,8131,2521,2679,3863,9063,17194,0
5126,7293,9828,26132,43253,7581,10407,26132,44120,87373,0
4527,108856,195961,20447,325264,108458,197643,20447,326548,651812,14389
7320,1324,1198,899,3421,1576,1661,899,4136,7557,0
1452,27064,25523,134362,186949,20868,25672,134362,180902,367851,0
7953,386,39,321,746,482,41,321,844,1590,0
5425,45315,41891,184409,271615,49765,41937,184409,276111,547726,0
5410,64905,95735,399976,560616,57401,95532,399976,552909,1113525,0
8355,54008,68223,18762,140993,53548,68603,18762,140913,281906,0
3138,440,1411,4354,6205,2139,1509,4354,8002,14207,0
9318,70704,29196,101580,201480,73985,33225,101580,208790,410270,0
1451,14740,20946,45297,80983,13490,21103,45297,79890,160873,0
1453,5899,9181,22725,37805,5027,9998,22725,37750,75555,0
5292,9212,4885,44241,58338,9179,5037,44241,58457,116795,0
8142,14605,8229,19063,41897,14659,8280,19063,42002,83899,0
3057,13285,10479,17161,40925,18741,10657,17161,46559,87484,0
7404,6422,17145,97066,120633,8435,17385,97066,122886,243519,0
1949,5347,7459,5668,18474,5151,8282,5668,19101,37575,0
6892,32569,32941,233828,299338,34863,34388,233828,303079,602417,0
3187,116447,259243,404547,780237,112582,261213,404547,778342,1558579,0
5922,216163,239791,210609,666563,205537,239678,210609,655824,1322387,75203
5932,638469,1296583,598994,2534046,631498,1319527,598994,2550019,5084065,698815
5263,22433,31680,45828,99941,24430,31757,45828,102015,201956,0
6947,34595,43017,81961,159573,32996,42568,81961,157525,317098,0
5339,983,2042,1125,4150,1041,2211,1125,4377,8527,0
7456,231924,378772,242240,852936,220483,378999,242240,841722,1694658,15579
7457,117649,185244,339810,642703,148863,186359,339810,675032,1317735,0
7420,214593,441227,1417284,2073104,205149,443607,1417284,2066040,4139144,433
6890,10274,13357,43679,67310,8463,14102,43679,66244,133554,0
2262,257979,567545,15102,840626,244223,569105,15102,828430,1669056,164620
5286,26319,73763,48247,148329,24612,73059,48247,145918,294247,0
8527,44238,37858,5717,87813,46824,38055,5717,90596,178409,0
6388,28006,45920,14543,88469,27871,46042,14543,88456,176925,0
8836,2203,869,0,3072,2413,876,0,3289,6361,0
2199,56122,46760,493,103375,53388,46735,493,100616,203991,0
1699,3105,196,1485,4786,3052,202,1485,4739,9525,0
7379,114,61,5,180,72,61,5,138,318,0
4535,16209,23672,484,40365,17315,24600,484,42399,82764,0
9997,57772,28953,31395,118120,56660,28946,31395,117001,235121,3480
9175,288,94,0,382,300,94,0,394,776,0
2666,5289,2716,184,8189,5536,2746,184,8466,16655,0
1548,456535,975176,1565000,2996711,502845,976870,1565000,3044715,6041426,167186
1562,28354,52234,25246,105834,24240,52326,25246,101812,207646,0
3252,644,46,1896,2586,983,53,1896,2932,5518,0
2672,32878,23577,5395,61850,33299,23418,5395,62112,123962,0
3534,38744,110002,8139,156885,39995,109594,8139,157728,314613,0
2002,9707,2042,3668,15417,11625,2868,3668,18161,33578,0
3590,253,81,104,438,336,159,104,599,1037,0
3592,640,1809,73,2522,730,1939,73,2742,5264,0
3536,127,527,0,654,160,576,0,736,1390,0
5914,36118,28770,35153,100041,37872,29188,35153,102213,202254,19367
3537,7021,23965,2486,33472,6857,24189,2486,33532,67004,102930
3586,5966,6539,1748,14253,5793,7746,1748,15287,29540,0
2341,84778,113803,4865,203446,87280,117325,4865,209470,412916,0
2340,39847,43304,14515,97666,40584,44846,14515,99945,197611,142
5290,11617,6671,37082,55370,11669,6905,37082,55656,111026,0
3538,14251,42969,1083,58303,14024,43721,1083,58828,117131,0
5751,5217,9425,956,15598,5111,10051,956,16118,31716,0
6973,45635,41858,221551,309044,37312,41738,221551,300601,609645,0
5059,32742,34293,173332,240367,30860,34456,173332,238648,479015,0
3572,57,245,0,302,50,266,0,316,618,0
5239,71534,141426,75909,288869,66909,137572,75909,280390,569259,70315
5604,113879,165570,483707,763156,115820,165322,483707,764849,1528005,0
6821,32775,30393,87760,150928,37033,30725,87760,155518,306446,0
5073,101385,136093,484255,721733,98177,136285,484255,718717,1440450,0
2248,87841,87897,1560,177298,94244,87874,1560,183678,360976,0
6110,72473,131892,237714,442079,70086,139092,237714,446892,888971,0
1268,168382,321984,87313,577679,175921,314460,87313,577694,1155373,163396
5670,318180,408703,397042,1123925,323970,405425,397042,1126437,2250362,233390
6287,2423,2029,46,4498,2135,2030,46,4211,8709,0
2983,79367,161295,111721,352383,68300,167527,111721,347548,699931,28608
6140,30662,71353,24856,126871,35500,73218,24856,133574,260445,0
6968,15826,22837,94195,132858,15432,22850,94195,132477,265335,0
7458,105338,107642,215730,428710,104638,107809,215730,428177,856887,0
2159,130,8,5,143,171,7,5,183,326,0
6834,2129636,405234,45244,2580114,2338258,406708,45244,2790210,5370324,19583
6833,39845,43028,92702,175575,42827,43213,92702,178742,354317,11434
5228,51673,122646,270131,444450,52368,120022,270131,442521,886971,0
3250,30598,5824,14376,50798,27467,5805,14376,47648,98446,0
8221,27350,22384,14077,63811,27076,23626,14077,64779,128590,0
3413,9730,13692,18415,41837,9531,15185,18415,43131,84968,0
1977,3511,2861,5671,12043,4811,2889,5671,13371,25414,0
1043,23378,29554,278,53210,26146,29543,278,55967,109177,0
8469,129673,77261,41268,248202,137695,78045,41268,257008,505210,0
9842,43585,41014,43759,128358,50266,40981,43759,135006,263364,0
6092,478461,810676,699190,1988327,483072,797444,699190,1979706,3968033,267790
9553,19950,17356,8082,45388,22478,17344,8082,47904,93292,0
1386,2505,3201,3884,9590,2501,3160,3884,9545,19135,0
9554,30003,31671,32614,94288,37471,31678,32614,101763,196051,0
9888,274860,531454,170544,976858,269429,502917,170544,942890,1919748,119316
2771,294878,688531,145406,1128815,290526,673011,145406,1108943,2237758,550647
7513,10177,12809,7345,30331,11986,12817,7345,32148,62479,0
8451,5339,3323,1471,10133,6043,3301,1471,10815,20948,0
7975,11975,14530,3703,30208,14737,14704,3703,33144,63352,28
1467,28634,35794,91009,155437,30975,35767,91009,157751,313188,0
6934,41066,29885,87862,158813,38434,29712,87862,156008,314821,0
1314,204153,512741,68757,785651,209607,513478,68757,791842,1577493,138046
1316,137,373,15,525,384,418,15,817,1342,0
5248,12607,10466,41496,64569,26702,11786,41496,79984,144553,0
1454,26889,37267,121601,185757,22354,40545,121601,184500,370257,0
5240,9798,21884,49929,81611,11744,21301,49929,82974,164585,0
8964,66751,82278,54810,203839,77404,80122,54810,212336,416175,0
4770,13725,19989,9745,43459,15290,20423,9745,45458,88917,0
5606,84310,127942,400867,613119,80551,128174,400867,609592,1222711,0
4646,79346,128495,22457,230298,66467,124967,22457,213891,444189,237679
4643,34404,61845,27062,123311,42987,65340,27062,135389,258700,0
7355,93556,75356,100998,269910,99418,75344,100998,275760,545670,8578
9555,8784,17816,0,26600,9689,17860,0,27549,54149,0
6969,585419,1042745,4883920,6512084,647233,1046685,4883920,6577838,13089922,363039
4558,65830,188987,18260,273077,58118,184500,18260,260878,533955,379
8673,3097,779,0,3876,2989,991,0,3980,7856,0
5607,70773,120145,301004,491922,65211,119937,301004,486152,978074,38
5383,133064,120429,612526,866019,122529,122761,612526,857816,1723835,223573
5384,188096,238408,1074861,1501365,179065,239423,1074861,1493349,2994714,95781
5435,145859,178582,683183,1007624,134798,178595,683183,996576,2004200,0
8543,8758,6134,191,15083,6844,6075,191,13110,28193,0
2834,603,1940,625,3168,671,1820,625,3116,6284,0
8674,448,108,0,556,484,106,0,590,1146,0
5191,100567,125582,154644,380793,104560,124399,154644,383603,764396,365393
4771,35604,87749,33080,156433,38482,88495,33080,160057,316490,0
5029,11444,10389,18465,40298,11023,10466,18465,39954,80252,0
2868,987,632,326,1945,759,660,326,1745,3690,0
7098,20400,49884,60551,130835,18410,50709,60551,129670,260505,0
1483,1307,1148,4550,7005,1679,1160,4550,7389,14394,0
1484,2292,2795,7982,13069,3678,2911,7982,14571,27640,0
4157,8,25,0,33,9,25,0,34,67,0
9959,14969,16822,8723,40514,17483,16822,8723,43028,83542,0
5608,48067,48080,84328,180475,47993,48201,84328,180522,360997,0
7640,64351,94257,16622,175230,64951,93731,16622,175304,350534,8997
5155,22858,25117,124078,172053,19454,25144,124078,168676,340729,0
5671,98998,108247,101224,308469,103260,108265,101224,312749,621218,0
5675,1912,2072,4886,8870,4781,2110,4886,11777,20647,0
5571,688204,1104606,2697525,4490335,702056,1096977,2697525,4496558,8986893,745503
5385,466154,661005,1899069,3026228,456679,660467,1899068,3016214,6042442,599728
1044,115057,163507,7845,286409,120051,163818,7845,291714,578123,0
5436,20025,10033,88550,118608,21506,10019,88550,120075,238683,0
1861,23904,22148,13979,60031,23269,22122,13979,59370,119401,0
5249,1017,518,331,1866,1228,522,331,2081,3947,0
5075,113160,180673,368434,662267,116929,181318,368434,666681,1328948,172064
5156,14557,18460,48825,81842,14862,19750,48825,83437,165279,0
4222,206877,515824,67214,789915,202161,512977,67214,782352,1572267,133895
5920,66569,62898,83427,212894,66380,64076,83427,213883,426777,0
5884,10713,15744,16619,43076,12033,16328,16619,44980,88056,0
