" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0405",Interchanges
2242,531327,188605,1069.01,721001.01,71993,188435,1069.01,261497.01,982498,2025470
5510,102390,178597,206477.085,487464.085,98118,190196,206477.085,494791.085,982255,738
5418,96674.3298,123308.4508,278374.5007,498357.2813,81630.1675,123458.4508,278374.5007,483463.119,981820,
1087,125213,214075,143419.29,482707.29,132450,213054,143419.29,488923.29,971631,53777
6880,49365,132927,302230.225,484522.225,49241,132754,302230.225,484225.225,968747,
4504,196577,291993,13521.32,502091.32,161832,290156,13521.32,465509.32,967601,
1527,96654.2344,112451.1436,271427.8312,480533.2092,101101.7096,111729.1932,271427.8312,484258.734,964792,
5672,121150.0652,274292.018,86337.3378,481779.421,121814.0206,273751.018,86337.3378,481902.3764,963682,30001
9691,148615,147867,179344.635,475826.635,160781,145879,179344.635,486004.635,961831,70423
9930,148702.5,193405,126127.495,468234.995,171534.5,193554,126127.495,491215.995,959451,26599
6876,69992.1097,115164.6592,292991.1901,478147.959,69987.9346,115103.5468,292991.1901,478082.6715,956231,
3051,114619,181605,178875.18,475099.18,117472,181662,178875.18,478009.18,953108,11199
5629,125929,118876,230907.725,475712.725,125588,119515,230907.725,476010.725,951723,
5253,69908,227037,173348.455,470293.455,79460,228042,173348.455,480850.455,951144,
5390,108539.502,78567.632,295019.576,482126.71,94564.2329,79126.632,295019.576,468710.4409,950837,348347
5420,125965.4197,108149.4546,237618.8365,471733.7108,129851.5938,108338.5202,237618.8365,475808.9505,947543,4898
5084,75546.145,65586.117,331519.0391,472651.3011,77552.561,65700.117,331519.0391,474771.7171,947423,6880
9648,175360,123914,166333.38,465607.38,189078,123903,166333.38,479314.38,944922,
6867,101959.1248,86609.3027,270186.0901,458754.5176,129359.1216,85825.3027,270186.0901,485370.5144,944125,50530
5211,74800,160869,233517.815,469186.815,75229,163679,233517.815,472425.815,941613,
8411,156866,282716,27419.745,467001.745,161352,284664,27419.745,473435.745,940437,21265
5886,75048,145690,249903.915,470641.915,70440,148857,249903.915,469200.915,939843,199240
5666,141911.937,205373.9514,121318.0311,468603.9195,141316.9687,208270.9514,121318.0311,470905.9512,939510,185325
1857,93078,203927,165357.555,462362.555,101372,204178,165357.555,470907.555,933270,6079
1447,146717.408,113057.0712,246876.885,506651.3642,62770.4865,115340.0789,246876.885,424987.4504,931639,
2737,188020,203167,70321.5,461508.5,191902,206412,70321.5,468635.5,930144,46553
5408,62234.5358,98790.6706,278752.213,439777.4194,62845.2391,139950.6706,278752.213,481548.1227,921326,
9845,209588,149953,106186.135,465727.135,198020,149964,106186.135,454170.135,919897,1299348
6469,110069,203108,146732.29,459909.29,106349,204456,146732.29,457537.29,917447,150999
1546,78560,123109,248780.74,450449.74,87164,126262,248780.74,462206.74,912656,
9759,148740,138922,164218.355,451880.355,154964,138923,164218.355,458105.355,909986,
5356,85900.4426,93618.1599,270650.9239,450169.5264,90897.4749,94102.1286,270650.9239,455650.5274,905820,76129
3809,129086,238707,86165.64,453958.64,126092,238310,86165.64,450567.64,904526,9103
5033,132812,206661,120239.965,459712.965,122609,199628,120239.965,442476.965,902190,41855
5118,87383,73469,294853.475,455705.475,73567,73642,294853.475,442062.475,897768,
5684,105394,123244,217728.76,446366.76,109903,123012,217728.76,450643.76,897011,
5135,70184,78563,300679.59,449426.59,62820,78503,300679.59,442002.59,891429,
9981,148884,148581,152554.645,450019.645,137962,148658,152554.645,439174.645,889194,180
5093,76704,75294.7292,292026.7159,444025.4451,76158.0376,75569.7292,292026.7159,443754.4827,887780,
5035,95886,166792,172181.39,434859.39,108406,161193,172181.39,441780.39,876640,433
7476,126736,107170,202526.105,436432.105,126326,107274,202526.105,436126.105,872558,
7452,112686.8092,102049.9043,223000.3431,437737.0566,107324.9138,102070.9043,223000.3431,432396.1612,870133,97554
3187,86748.6048,172526,173132.9503,432407.5551,86039.6087,174349,173132.9503,433521.559,865929,
5561,75038.1506,204857.3115,152604.0208,432499.4829,67615.7114,203263.3119,152604.0208,423483.0441,855983,
9517,142953,128626,152014.72,423593.72,142447,128609,152014.72,423070.72,846664,58808
5365,79315,129612,209409.77,418336.77,85242,131242,209409.77,425893.77,844231,
5551,115878.3278,106240.1291,204944.7701,427063.227,105837.6944,105934.2442,204944.7701,416716.7087,843780,1668
5489,56501,121536,242702.2948,420739.2948,54750,124353,242702.2948,421805.2948,842545,
5048,49772.07,83179.0478,288827.251,421778.3688,41326.4904,88213.0478,288827.251,418366.7892,840145,7591
1940,69537,139679,205950.81,415166.81,75932,140382,205950.81,422264.81,837432,1133
3471,120988,264059,34847.135,419894.135,119117,263143,34847.135,417107.135,837001,53148
5576,120881.3842,92358.5859,204069.1607,417309.1308,121342.7763,92349.3549,204069.1607,417761.2919,835070,
5099,73914.64,79066,268797.3738,421778.0138,65292.24,79153,268797.3738,413242.6138,835021,
5047,61560,87357,287319.1395,436236.1395,24811,86137,287319.1395,398267.1395,834503,67010
5144,76540,128498.3037,214103.6869,419141.9906,70190,128857.3037,214103.6869,413150.9906,832293,124798
8347,199275,201146,17748.205,418169.205,189998,205417,17748.205,413163.205,831332,181113
5347,91776.9109,112559.9096,209918.0069,414254.8274,93484.9531,112649.9096,209918.0069,416052.8696,830308,
5115,72090,158292.04,209896.4375,440278.4775,38172,141246.75,209896.4375,389315.1875,829594,91920
5438,89466.6134,87035.397,239358.4452,415860.4556,83451.0187,87332.397,239358.4452,410141.8609,826002,10387
5077,71257.752,75774.1646,250561.2745,397593.1911,99820.6886,77772.1646,250561.2745,428154.1277,825747,54856
8649,125128,294694,11778.93,431600.93,119116,260432,11778.93,391326.93,822928,47630
3176,106292,122734,178659.045,407685.045,108892,127031,178659.045,414582.045,822267,
5395,107702.0911,97639.1148,210935.0318,416276.2377,96367.197,97723.1651,210935.0318,405025.3939,821302,
7458,102675,86330,220709.365,409714.365,99375,86415,220709.365,406499.365,816214,
5228,46726,107282.59,255524.185,409532.775,46031,103575.39,255524.185,405130.575,814663,
8568,150146,230519,34617.51,415282.51,128627,231937,34617.51,395181.51,810464,
4760,134788,226753,45771.52,407312.52,130760,226069,45771.52,402600.52,809913,56857
5558,97758,111608,192997.925,402363.925,102278,111486,192997.925,406761.925,809126,
5050,55618.5262,68678.3647,280828.3349,405125.2258,44089.5675,78988.3647,280828.3349,403906.2671,809031,
5410,58625.3051,55530.3795,285739.9543,399895.6389,61241.2514,55123.3795,285739.9543,402104.5852,802000,
1105,134038,253363,6578.565,393979.565,146411,252685,6578.565,405674.565,799654,
3391,101058,205635,91574.345,398267.345,103764,205808,91574.345,401146.345,799414,4511
5480,69072,95700,231570.835,396342.835,74189,97303,231570.835,403062.835,799406,
5023,71779,163597,170608.41,405984.41,63724,158614,170608.41,392946.41,798931,147428
5405,74685.8751,81235.197,246917.5007,402838.5728,65387.4294,81551.197,246917.5007,393856.1271,796695,
6774,144124,234281,17989.55,396394.55,139574,229523,17989.55,387086.55,783481,8754
5604,88106.0191,102050.0601,198402.1787,388558.2579,92037.7736,102191.077,198402.1787,392631.0293,781189,
1429,121152.5022,88495.4307,199480.1884,409128.1213,80690.8494,88568.2749,199480.1884,368739.3127,777867,
4691,121207,224902,36234.78,382343.78,128659,230128,36234.78,395021.78,777366,10027
9955,124947,127079,131890.84,383916.84,136998,122250,131890.84,391138.84,775056,
6838,25830,48687,311930.165,386447.165,27682,48913,311930.165,388525.165,774972,
6021,68659.9398,78583.4046,242363.0091,389606.3535,62909.434,78644.4046,242363.0091,383916.8477,773523,
5337,91419,209453,93189.2,394061.2,79518,204327,93189.2,377034.2,771095,
6824,107533,101991,176910.905,386434.905,105033,101860,176910.905,383803.905,770239,
7457,78017.8277,55693.9297,252742.299,386454.0564,74447.8516,55684.9297,252742.299,382875.0803,769329,
6110,65323,108955,207238.74,381516.74,70710,109243,207238.74,387191.74,768708,
5611,81581.9664,105135.012,199567.4565,386284.4349,72933.1539,105075.012,199567.4565,377575.6224,763860,
2728,193649,127627,66646.67,387922.67,181809,124572,66646.67,373027.67,760950,13698
6801,38682,113931,224048.56,376661.56,45226,114717,224048.56,383991.56,760653,
5455,46046,186872,146175.725,379093.725,45054,189964,146175.725,381193.725,760287,
7017,67072,96213,209217.13,372502.13,72855,96691,209217.13,378763.13,751265,3864
5208,60550.2835,61663,252586.0052,374799.2887,58739.9284,61821,252586.0052,373146.9336,747946,
8185,124721,220413,32891.6,378025.6,116763,220178,32891.6,369832.6,747858,1031
8326,151333,203601,16087.515,371021.515,152444,203678,16087.515,372209.515,743231,
5252,70053,110614,191955.495,372622.495,68722,109499,191955.495,370176.495,742799,602131
3174,74913.8166,136809,155645.6902,367368.5068,72786.7508,146976,155645.6902,375408.441,742777,
5606,76900.6719,94439.1676,202393.9188,373733.7583,70408.0379,94608.2076,202393.9188,367410.1643,741144,
5434,53906.4265,85530.3514,222564.2192,362000.9971,68788.5677,86540.3514,222564.2192,377893.1383,739894,4199
7454,66998.228,33606.0992,269727.6078,370331.935,65394.2448,33694.0992,269727.6078,368815.9518,739148,
5137,66376.5043,43893.3099,261011.1737,371280.9879,61721.4412,43982.2999,261011.1737,366714.9148,737996,
6024,70186.9006,62060.9282,235705.0294,367952.8582,68890.4683,62176.9282,235705.0294,366772.4259,734725,
4581,91972,164977,106708.67,363657.67,99768,163998,106708.67,370474.67,734132,
3607,77790,222281,67768.045,367839.045,75224,221489,67768.045,364481.045,732320,33211
5275,81408,154025,132941.675,368374.675,73834,153936,132941.675,360711.675,729086,
5132,51268,44128.0776,269968.2367,365364.3143,48303,44160.0776,269968.2367,362431.3143,727796,
5235,72329,93213,194928.465,360470.465,70854,95872,194928.465,361654.465,722125,
3426,98547,180740,82733.03,362020.03,95881,179972,82733.03,358586.03,720606,176912
6856,44251,139659,173811.05,357721.05,43891,144369,173811.05,362071.05,719792,87632
5358,84522.6687,69041.9836,200004.4581,353569.1104,96155.0343,69605.2714,200004.4581,365764.7638,719334,
9943,113424,122446,124166.53,360036.53,111679,121289,124166.53,357134.53,717171,
5411,134683.1289,83186.2895,197306.4454,415175.8638,22072.1099,82480.2895,197306.4454,301858.8448,717035,70919
3540,140941,209869,11197.91,362007.91,134144,207604,11197.91,352945.91,714954,75433
2871,120251,194221,43698.515,358170.515,117441,193884,43698.515,355023.515,713194,4754
3624,135042,238341,479.38,373862.38,96458,238282,479.38,335219.38,709082,
5586,74762,66126,207407.23,348295.23,83121,66259,207407.23,356787.23,705082,
3048,59641,157005,133221.82,349867.82,58215,161693,133221.82,353129.82,702998,
7460,83128,77396,195728.085,356252.085,72857,77466,195728.085,346051.085,702303,
5260,48490,165238,136238.125,349966.125,50301,165154,136238.125,351693.125,701659,4400
9508,113622,120911,105828.795,340361.795,133654,120929,105828.795,360411.795,700774,
5174,44600,93400,210426.44,348426.44,48976,91913,210426.44,351315.44,699742,
6850,39026,167382,143225.245,349633.245,36043,170415,143225.245,349683.245,699316,
5138,48653,54680,244353.23,347686.23,52368,54679,244353.23,351400.23,699086,
5054,44279,62641.3184,245275.5425,352195.8609,32926.0155,68085.4384,245275.5425,346286.9964,698483,
9793,137601,88048,123957.265,349606.265,135337,88039,123957.265,347333.265,696940,
6883,59398.6904,76868.1961,200321.9202,336588.8067,80265.7135,77138.751,200321.9202,357726.3847,694315,
2281,117362,217413,16977.435,351752.435,109803,214843,16977.435,341623.435,693376,47866
6823,73760,59028,210769.75,343557.75,78255,59057,210769.75,348081.75,691640,
1421,164749.3194,95656.7856,103392.3111,363798.4161,106598.1518,116152.7856,103392.3111,326143.2485,689942,128411
5072,62740,76463,216653.5729,355856.5729,40274,76310,216653.5729,333237.5729,689094,28
6010,63808,64716.08,225244.515,353768.595,46555,62855.08,225244.515,334654.595,688423,629
5203,79314,165998,93853.97,339165.97,95751,158134,93853.97,347738.97,686905,37391
5058,44675,55007.25,242260.8891,341943.1391,38807.0689,60343.23,242260.8891,341411.188,683354,453
5687,84214,79784,173420.645,337418.645,88250,80804,173420.645,342474.645,679893,30901
3904,90318,175567,78858.675,344743.675,80337,175649,78858.675,334844.675,679588,80213
1360,45794,99154,193837.5,338785.5,47170,97636,193837.5,338643.5,677429,46671
6018,73545.0744,62358.3771,203325.9588,339229.4103,68574.3101,62391.3771,203325.9588,334291.646,673521,
5560,57532.2419,88233.7926,192070.3868,337836.4213,52357.3952,88404.8144,192070.3868,332832.5964,670669,
7462,106567,83538,147832.29,337937.29,94490,83589,147832.29,325911.29,663849,2518
9972,133558,92399,103881.095,329838.095,136305,92398,103881.095,332584.095,662422,
5108,62395.008,61477.4408,212343.1354,336215.5842,52087.008,61419.4408,212343.1354,325849.5842,662065,
5352,70388.2169,69490.3072,193116.7553,332995.2794,65235.7522,69812.3072,193116.7553,328164.8147,661160,
1322,105651,126652,89559.835,321862.835,114515,129751,89559.835,333825.835,655689,90985
2983,66489,158584,97858.18,322931.18,58982,171904,97858.18,328744.18,651675,35093
5896,128636,137764,62624.32,329024.32,119746,138536,62624.32,320906.32,649931,
6498,133487,146345,29690.595,309522.595,156429,153993,29690.595,340112.595,649635,7784
5196,41865,95886,184126.54,321877.54,49373,93750,184126.54,327249.54,649127,
8553,147717,148997,25337.205,322051.205,148125,150796,25337.205,324258.205,646309,
8805,55940,228482,33150.675,317572.675,58988,232111,33150.675,324249.675,641822,66616
7115,78985,178252,63648.93,320885.93,74470,182663,63648.93,320781.93,641668,0
5351,50386.0018,70865,197714.1455,318965.1473,52107.0012,71319,197714.1455,321140.1467,640105,
6170,51199,100828,164245.645,316272.645,56756,101084,164245.645,322085.645,638358,
2745,160092,68619,87009.455,315720.455,161685,72661,87009.455,321355.455,637076,
5389,45266.0259,77107.1245,194962.3765,317335.5269,39271.4927,78164.1245,194962.3765,312397.9937,629734,
8567,145996,150042,21873.38,317911.38,136221,152040,21873.38,310134.38,628046,
9311,119059,100173,86488.375,305720.375,134176,100737,86488.375,321401.375,627122,
5057,49651.496,65170.8381,200757.9999,315580.334,45633.2453,65019.8081,200757.9999,311411.0533,626991,
3807,70238,164780,79498.465,314516.465,68153,164744,79498.465,312395.465,626912,
5098,38127,18916,256880.1375,313923.1375,34120,19040,256880.1375,310040.1375,623963,
5433,44034.9595,62752.7853,209101.2756,315889.0204,36071.3801,62877.7853,209101.2756,308050.441,623939,
5756,79607,164733,65477.275,309817.275,82629,165908,65477.275,314014.275,623832,
9819,112920,108190,78336.645,299446.645,134301,108190,78336.645,320827.645,620274,3876
3812,64885,146300,94821.49,306006.49,73111,146330,94821.49,314262.49,620269,
5540,149671,139633,57173.155,346477.155,80833,135136,57173.155,273142.155,619619,236997
6028,58929.6957,54450.5107,197445.5977,310825.8041,55077.67,54390.5107,197445.5977,306913.7784,617740,
5049,36970.8318,49473.6427,223017.0366,309461.5111,29968.3518,53574.6427,223017.0366,306560.0311,616022,
8499,147784,111388,52556.865,311728.865,144239,106446,52556.865,303241.865,614971,
6892,25280,38488,241588.875,305356.875,26339,40214,241588.875,308141.875,613499,
5667,75841.0611,82300.0526,148415.832,306556.9457,73696.0318,82037.0526,148415.832,304148.9164,610706,
6025,48976.2148,51920.1243,203489.8201,304386.1592,49707.9915,52290.6634,203489.8201,305488.475,609875,9048
5276,62461,96532,145973.2,304966.2,59937,96738,145973.2,302648.2,607614,
6882,52435.0356,59581.0025,189782.8359,301798.874,55011.0294,59414.0025,189782.8359,304207.8678,606007,
5645,64183.1365,69307.8462,171666.865,305157.8477,59326.8959,69348.8462,171666.865,300342.6071,605500,14624
9985,139017,76613,84521.99,300151.99,141653,76697,84521.99,302871.99,603024,
6020,50912.2073,40244.7083,208729.6125,299886.5281,52036.9115,40799.7083,208729.6125,301566.2323,601453,
2133,130298,153683,1105.58,285086.58,161510,153745,1105.58,316360.58,601447,
3839,63761,137535,81160.825,282456.825,99881,137526,81160.825,318567.825,601025,
2924,73777,191485,31737.895,296999.895,70706,198610,31737.895,301053.895,598054,39982
5333,30846,100926,167450.71,299222.71,28060,101288,167450.71,296798.71,596021,
6815,59726.4199,65496.3826,168213.0557,293435.8582,68799.4759,65548.3826,168213.0557,302560.9142,595997,
5063,55557.9071,48816.6909,194679.9408,299054.5388,53215.3493,48963.6909,194679.9408,296858.981,595914,1433
4527,100731,167461,28471.65,296663.65,100716,167902,28471.65,297089.65,593753,16586
5643,77592,90142,128950.645,296684.645,76659,90330,128950.645,295939.645,592624,
1208,115822,166106,19406.3,301334.3,105390,165544,19406.3,290340.3,591675,
8048,70910,99277,123176.905,293363.905,74815,99278,123176.905,297269.905,590634,98
3887,80995,142885,68075,291955,86210,142864,68075,297149,589104,
5965,77606,203148,17404.715,298158.715,68674,203713,17404.715,289791.715,587950,2984
9936,79001,101969,115331.82,296301.82,79343,96253,115331.82,290927.82,587230,
5129,54562,80827,155293,290682,54448,84505,155293,294246,584928,
5018,48299,165270,80600.645,294169.645,48774,161025,80600.645,290399.645,584569,9236
9371,102059,88452,93277.535,283788.535,118056,89077,93277.535,300410.535,584199,
2794,76195,189388,36612.875,302195.875,79101,164771,36612.875,280484.875,582681,15738
5086,57017.1083,74571.9855,160800.2877,292389.3815,53072.0709,74644.9855,160800.2877,288517.3441,580907,
